race_id,race_id_join,race_round,race_year,race_name,race_date,circuit_name,circuit_location,circuit_country,circuit_latitude,circuit_longitude,data_source,ingestion_date
1007,British Grand Prix2019,10,2019,British Grand Prix,2019-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
1022,British Grand Prix2020,4,2020,British Grand Prix,2020-08-02,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
1023,70th Anniversary Grand Prix2020,5,2020,70th Anniversary Grand Prix,2020-08-09,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
1045,British Grand Prix2021,10,2021,British Grand Prix,2021-07-18,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
1067,British Grand Prix2022,10,2022,British Grand Prix,2022-07-03,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
1089,British Grand Prix2023,10,2023,British Grand Prix,2023-07-09,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
1113,British Grand Prix2024,12,2024,British Grand Prix,2024-07-07,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,api,2024-06-26
913,Russian Grand Prix2014,16,2014,Russian Grand Prix,2014-10-12,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,api,2024-06-26
931,Russian Grand Prix2015,15,2015,Russian Grand Prix,2015-10-11,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,api,2024-06-26
939,Russian Grand Prix2016,4,2016,Russian Grand Prix,2016-05-01,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,api,2024-06-26
960,Russian Grand Prix2017,4,2017,Russian Grand Prix,2017-04-30,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,api,2024-06-26
992,Russian Grand Prix2018,16,2018,Russian Grand Prix,2018-09-30,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,api,2024-06-26
1013,Russian Grand Prix2019,16,2019,Russian Grand Prix,2019-09-29,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,api,2024-06-26
1028,Russian Grand Prix2020,10,2020,Russian Grand Prix,2020-09-27,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,api,2024-06-26
1050,Russian Grand Prix2021,15,2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,api,2024-06-26
451,Japanese Grand Prix1987,15,1987,Japanese Grand Prix,1987-11-01,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
467,Japanese Grand Prix1988,15,1988,Japanese Grand Prix,1988-10-30,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
483,Japanese Grand Prix1989,15,1989,Japanese Grand Prix,1989-10-22,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
499,Japanese Grand Prix1990,15,1990,Japanese Grand Prix,1990-10-21,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
515,Japanese Grand Prix1991,15,1991,Japanese Grand Prix,1991-10-20,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
531,Japanese Grand Prix1992,15,1992,Japanese Grand Prix,1992-10-25,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
547,Japanese Grand Prix1993,15,1993,Japanese Grand Prix,1993-10-24,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
563,Japanese Grand Prix1994,15,1994,Japanese Grand Prix,1994-11-06,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
580,Japanese Grand Prix1995,16,1995,Japanese Grand Prix,1995-10-29,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
597,Japanese Grand Prix1996,16,1996,Japanese Grand Prix,1996-10-13,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
613,Japanese Grand Prix1997,16,1997,Japanese Grand Prix,1997-10-12,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
630,Japanese Grand Prix1998,16,1998,Japanese Grand Prix,1998-11-01,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
646,Japanese Grand Prix1999,16,1999,Japanese Grand Prix,1999-10-31,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
662,Japanese Grand Prix2000,16,2000,Japanese Grand Prix,2000-10-08,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
680,Japanese Grand Prix2001,17,2001,Japanese Grand Prix,2001-10-14,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
697,Japanese Grand Prix2002,17,2002,Japanese Grand Prix,2002-10-13,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
713,Japanese Grand Prix2003,16,2003,Japanese Grand Prix,2003-10-12,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
730,Japanese Grand Prix2004,17,2004,Japanese Grand Prix,2004-10-10,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
749,Japanese Grand Prix2005,18,2005,Japanese Grand Prix,2005-10-09,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
767,Japanese Grand Prix2006,17,2006,Japanese Grand Prix,2006-10-08,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
818,Japanese Grand Prix2009,15,2009,Japanese Grand Prix,2009-10-04,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
836,Japanese Grand Prix2010,16,2010,Japanese Grand Prix,2010-10-10,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
854,Japanese Grand Prix2011,15,2011,Japanese Grand Prix,2011-10-09,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
873,Japanese Grand Prix2012,15,2012,Japanese Grand Prix,2012-10-07,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
893,Japanese Grand Prix2013,15,2013,Japanese Grand Prix,2013-10-13,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
912,Japanese Grand Prix2014,15,2014,Japanese Grand Prix,2014-10-05,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
930,Japanese Grand Prix2015,14,2015,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
952,Japanese Grand Prix2016,17,2016,Japanese Grand Prix,2016-10-09,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
972,Japanese Grand Prix2017,16,2017,Japanese Grand Prix,2017-10-08,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
993,Japanese Grand Prix2018,17,2018,Japanese Grand Prix,2018-10-07,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
1014,Japanese Grand Prix2019,17,2019,Japanese Grand Prix,2019-10-13,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
1075,Japanese Grand Prix2022,18,2022,Japanese Grand Prix,2022-10-09,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
1095,Japanese Grand Prix2023,16,2023,Japanese Grand Prix,2023-09-24,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
1105,Japanese Grand Prix2024,4,2024,Japanese Grand Prix,2024-04-07,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,api,2024-06-26
797,European Grand Prix2008,12,2008,European Grand Prix,2008-08-24,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,api,2024-06-26
814,European Grand Prix2009,11,2009,European Grand Prix,2009-08-23,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,api,2024-06-26
829,European Grand Prix2010,9,2010,European Grand Prix,2010-06-27,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,api,2024-06-26
847,European Grand Prix2011,8,2011,European Grand Prix,2011-06-26,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,api,2024-06-26
866,European Grand Prix2012,8,2012,European Grand Prix,2012-06-24,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,api,2024-06-26
102,United States Grand Prix1961,8,1961,United States Grand Prix,1961-10-08,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
110,United States Grand Prix1962,8,1962,United States Grand Prix,1962-10-07,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
119,United States Grand Prix1963,8,1963,United States Grand Prix,1963-10-06,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
130,United States Grand Prix1964,9,1964,United States Grand Prix,1964-10-04,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
140,United States Grand Prix1965,9,1965,United States Grand Prix,1965-10-03,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
149,United States Grand Prix1966,8,1966,United States Grand Prix,1966-10-02,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
160,United States Grand Prix1967,10,1967,United States Grand Prix,1967-10-01,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
172,United States Grand Prix1968,11,1968,United States Grand Prix,1968-10-06,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
183,United States Grand Prix1969,10,1969,United States Grand Prix,1969-10-05,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
196,United States Grand Prix1970,12,1970,United States Grand Prix,1970-10-04,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
208,United States Grand Prix1971,11,1971,United States Grand Prix,1971-10-03,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
220,United States Grand Prix1972,12,1972,United States Grand Prix,1972-10-08,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
235,United States Grand Prix1973,15,1973,United States Grand Prix,1973-10-07,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
250,United States Grand Prix1974,15,1974,United States Grand Prix,1974-10-06,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
264,United States Grand Prix1975,14,1975,United States Grand Prix,1975-10-05,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
279,United States Grand Prix1976,15,1976,United States Grand Prix,1976-10-10,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
295,United States Grand Prix1977,15,1977,United States Grand Prix,1977-10-02,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
312,United States Grand Prix1978,15,1978,United States Grand Prix,1978-10-01,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
328,United States Grand Prix1979,15,1979,United States Grand Prix,1979-10-07,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
342,United States Grand Prix1980,14,1980,United States Grand Prix,1980-10-05,Watkins Glen,New York State,USA,42.3369,-76.9272,api,2024-06-26
820,Abu Dhabi Grand Prix2009,17,2009,Abu Dhabi Grand Prix,2009-11-01,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
839,Abu Dhabi Grand Prix2010,19,2010,Abu Dhabi Grand Prix,2010-11-14,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
857,Abu Dhabi Grand Prix2011,18,2011,Abu Dhabi Grand Prix,2011-11-13,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
876,Abu Dhabi Grand Prix2012,18,2012,Abu Dhabi Grand Prix,2012-11-04,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
895,Abu Dhabi Grand Prix2013,17,2013,Abu Dhabi Grand Prix,2013-11-03,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
916,Abu Dhabi Grand Prix2014,19,2014,Abu Dhabi Grand Prix,2014-11-23,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
935,Abu Dhabi Grand Prix2015,19,2015,Abu Dhabi Grand Prix,2015-11-29,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
956,Abu Dhabi Grand Prix2016,21,2016,Abu Dhabi Grand Prix,2016-11-27,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
976,Abu Dhabi Grand Prix2017,20,2017,Abu Dhabi Grand Prix,2017-11-26,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
997,Abu Dhabi Grand Prix2018,21,2018,Abu Dhabi Grand Prix,2018-11-25,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
1018,Abu Dhabi Grand Prix2019,21,2019,Abu Dhabi Grand Prix,2019-12-01,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
1035,Abu Dhabi Grand Prix2020,17,2020,Abu Dhabi Grand Prix,2020-12-13,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
1057,Abu Dhabi Grand Prix2021,22,2021,Abu Dhabi Grand Prix,2021-12-12,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
1079,Abu Dhabi Grand Prix2022,22,2022,Abu Dhabi Grand Prix,2022-11-20,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
1101,Abu Dhabi Grand Prix2023,22,2023,Abu Dhabi Grand Prix,2023-11-26,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
1125,Abu Dhabi Grand Prix2024,24,2024,Abu Dhabi Grand Prix,2024-12-08,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,api,2024-06-26
128,Austrian Grand Prix1964,7,1964,Austrian Grand Prix,1964-08-23,Zeltweg,Styria,Austria,47.2039,14.7478,api,2024-06-26
225,Belgian Grand Prix1973,5,1973,Belgian Grand Prix,1973-05-20,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,api,2024-06-26
256,Belgian Grand Prix1975,6,1975,Belgian Grand Prix,1975-05-25,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,api,2024-06-26
269,Belgian Grand Prix1976,5,1976,Belgian Grand Prix,1976-05-16,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,api,2024-06-26
287,Belgian Grand Prix1977,7,1977,Belgian Grand Prix,1977-06-05,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,api,2024-06-26
303,Belgian Grand Prix1978,6,1978,Belgian Grand Prix,1978-05-21,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,api,2024-06-26
319,Belgian Grand Prix1979,6,1979,Belgian Grand Prix,1979-05-13,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,api,2024-06-26
333,Belgian Grand Prix1980,5,1980,Belgian Grand Prix,1980-05-04,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,api,2024-06-26
347,Belgian Grand Prix1981,5,1981,Belgian Grand Prix,1981-05-17,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,api,2024-06-26
362,Belgian Grand Prix1982,5,1982,Belgian Grand Prix,1982-05-09,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,api,2024-06-26
391,Belgian Grand Prix1984,3,1984,Belgian Grand Prix,1984-04-29,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,api,2024-06-26
