qualify_id,race_id,driver_id,constructor_id,number,position,q1,q2,q3,data_source,ingestion_date
4067,123,14,1,5,7,1:33.137,\N,\N,dev,2024-06-12
4068,123,8,1,6,8,1:33.272,\N,\N,dev,2024-06-12
4069,123,18,16,17,9,1:33.474,\N,\N,dev,2024-06-12
4070,123,51,19,15,10,1:33.558,\N,\N,dev,2024-06-12
4071,123,2,15,9,11,1:33.632,\N,\N,dev,2024-06-12
4072,123,49,15,10,12,1:33.896,\N,\N,dev,2024-06-12
4073,123,11,16,16,13,1:33.924,\N,\N,dev,2024-06-12
4074,123,30,6,1,14,1:34.302,\N,\N,dev,2024-06-12
4075,123,52,17,12,15,1:34.771,\N,\N,dev,2024-06-12
4076,123,21,17,11,16,1:34.912,\N,\N,dev,2024-06-12
4077,123,50,18,19,17,1:34.975,\N,\N,dev,2024-06-12
4078,123,53,18,18,18,1:37.226,\N,\N,dev,2024-06-12
4079,123,23,3,4,19,\N,\N,\N,dev,2024-06-12
4080,123,15,4,7,20,\N,\N,\N,dev,2024-06-12
4081,90,30,6,1,1,1:24.408,\N,\N,dev,2024-06-12
4082,90,22,6,2,2,1:24.482,\N,\N,dev,2024-06-12
4083,90,31,3,3,3,1:24.998,\N,\N,dev,2024-06-12
4084,90,18,16,9,4,1:24.998,\N,\N,dev,2024-06-12
4085,90,4,4,8,5,1:25.699,\N,\N,dev,2024-06-12
4086,90,17,19,14,6,1:25.805,\N,\N,dev,2024-06-12
4087,90,11,16,10,7,1:25.851,\N,\N,dev,2024-06-12
4088,90,23,3,4,8,1:25.925,\N,\N,dev,2024-06-12
4089,90,15,4,7,9,1:26.290,\N,\N,dev,2024-06-12
4090,90,8,1,6,10,1:26.297,\N,\N,dev,2024-06-12
4091,90,13,15,12,11,1:27.065,\N,\N,dev,2024-06-12
4092,90,14,1,5,12,1:27.294,\N,\N,dev,2024-06-12
4093,90,43,7,16,13,1:27.823,\N,\N,dev,2024-06-12
4094,90,21,15,11,14,1:27.845,\N,\N,dev,2024-06-12
4095,90,2,17,18,15,1:28.178,\N,\N,dev,2024-06-12
4096,90,45,17,19,16,1:30.140,\N,\N,dev,2024-06-12
4097,90,47,18,21,17,1:30.681,\N,\N,dev,2024-06-12
4098,90,44,7,17,18,\N,\N,\N,dev,2024-06-12
4099,90,32,19,15,19,\N,\N,\N,dev,2024-06-12
4100,90,46,18,20,20,\N,\N,\N,dev,2024-06-12
4101,91,30,6,1,1,1:33.074,\N,\N,dev,2024-06-12
4102,91,17,19,14,2,1:33.715,\N,\N,dev,2024-06-12
4103,91,22,6,2,3,1:33.756,\N,\N,dev,2024-06-12
4104,91,31,3,3,4,1:34.054,\N,\N,dev,2024-06-12
4105,91,8,1,6,5,1:34.164,\N,\N,dev,2024-06-12
4106,91,18,16,9,6,1:34.221,\N,\N,dev,2024-06-12
4107,91,23,3,4,7,1:34.235,\N,\N,dev,2024-06-12
4108,91,15,4,7,8,1:34.413,\N,\N,dev,2024-06-12
4109,91,14,1,5,9,1:34.602,\N,\N,dev,2024-06-12
4110,91,43,7,16,10,1:34.917,\N,\N,dev,2024-06-12
4111,91,13,15,12,11,1:35.039,\N,\N,dev,2024-06-12
4112,91,21,15,11,12,1:35.061,\N,\N,dev,2024-06-12
4113,91,32,19,15,13,1:35.158,\N,\N,dev,2024-06-12
4114,91,44,7,17,14,1:35.617,\N,\N,dev,2024-06-12
4115,91,2,17,18,15,1:36.569,\N,\N,dev,2024-06-12
4116,91,46,18,20,16,1:38.577,\N,\N,dev,2024-06-12
4117,91,47,18,21,17,1:39.272,\N,\N,dev,2024-06-12
4118,91,45,17,19,18,1:39.902,\N,\N,dev,2024-06-12
4119,91,4,4,8,19,\N,\N,\N,dev,2024-06-12
4120,91,11,16,10,20,\N,\N,\N,dev,2024-06-12
4121,92,30,6,1,1,1:30.139,\N,\N,dev,2024-06-12
4122,92,22,6,2,2,1:30.530,\N,\N,dev,2024-06-12
4123,92,31,3,3,3,1:30.581,\N,\N,dev,2024-06-12
4124,92,23,3,4,4,1:30.633,\N,\N,dev,2024-06-12
4125,92,11,16,10,5,1:30.827,\N,\N,dev,2024-06-12
4126,92,18,16,9,6,1:30.856,\N,\N,dev,2024-06-12
4127,92,15,4,7,7,1:30.971,\N,\N,dev,2024-06-12
4128,92,44,7,17,8,1:31.686,\N,\N,dev,2024-06-12
4129,92,43,7,16,9,1:31.717,\N,\N,dev,2024-06-12
4130,92,14,1,5,10,1:31.719,\N,\N,dev,2024-06-12
4131,92,21,15,11,11,1:31.731,\N,\N,dev,2024-06-12
4132,92,32,19,15,12,1:32.332,\N,\N,dev,2024-06-12
4133,92,13,15,12,13,1:32.536,\N,\N,dev,2024-06-12
4134,92,17,19,14,14,1:32.625,\N,\N,dev,2024-06-12
4135,92,2,17,18,15,1:33.506,\N,\N,dev,2024-06-12
4136,92,45,17,19,16,1:34.105,\N,\N,dev,2024-06-12
4137,92,4,4,8,17,1:34.130,\N,\N,dev,2024-06-12
4138,92,46,18,20,18,1:34.584,\N,\N,dev,2024-06-12
4139,92,47,18,21,19,1:35.787,\N,\N,dev,2024-06-12
4140,92,8,1,6,20,\N,\N,\N,dev,2024-06-12
4141,93,18,16,9,1,1:19.753,\N,\N,dev,2024-06-12
4142,93,30,6,1,2,1:20.011,\N,\N,dev,2024-06-12
4143,93,31,3,3,3,1:20.212,\N,\N,dev,2024-06-12
4144,93,22,6,2,4,1:20.451,\N,\N,dev,2024-06-12
4145,93,23,3,4,5,1:20.538,\N,\N,dev,2024-06-12
4146,93,4,4,8,6,1:20.895,\N,\N,dev,2024-06-12
4147,93,11,16,10,7,1:20.913,\N,\N,dev,2024-06-12
4148,93,17,19,14,8,1:20.921,\N,\N,dev,2024-06-12
4149,93,15,4,7,9,1:21.034,\N,\N,dev,2024-06-12
4150,93,43,7,16,10,1:21.087,\N,\N,dev,2024-06-12
4151,93,14,1,5,11,1:21.091,\N,\N,dev,2024-06-12
4152,93,13,15,12,12,1:21.532,\N,\N,dev,2024-06-12
4153,93,44,7,17,13,1:21.558,\N,\N,dev,2024-06-12
4154,93,32,19,15,14,1:21.949,\N,\N,dev,2024-06-12
4155,93,45,17,19,15,1:23.352,\N,\N,dev,2024-06-12
4156,93,2,17,18,16,1:23.488,\N,\N,dev,2024-06-12
4157,93,46,18,20,17,1:26.899,\N,\N,dev,2024-06-12
4158,93,47,18,21,18,1:46.299,\N,\N,dev,2024-06-12
4159,93,21,15,11,19,\N,\N,\N,dev,2024-06-12
4160,93,8,1,6,20,\N,\N,\N,dev,2024-06-12
4161,94,30,6,1,1,1:15.022,\N,\N,dev,2024-06-12
4162,94,31,3,3,2,1:15.639,\N,\N,dev,2024-06-12
4163,94,11,16,10,3,1:15.809,\N,\N,dev,2024-06-12
4164,94,15,4,7,4,1:16.144,\N,\N,dev,2024-06-12
4165,94,22,6,2,5,1:16.272,\N,\N,dev,2024-06-12
4166,94,23,3,4,6,1:16.293,\N,\N,dev,2024-06-12
4167,94,44,7,17,7,1:16.313,\N,\N,dev,2024-06-12
4168,94,4,4,8,8,1:16.422,\N,\N,dev,2024-06-12
4169,94,17,19,14,9,1:16.514,\N,\N,dev,2024-06-12
4170,94,14,1,5,10,1:16.636,\N,\N,dev,2024-06-12
4171,94,43,7,16,11,1:17.038,\N,\N,dev,2024-06-12
4172,94,21,15,11,12,1:17.444,\N,\N,dev,2024-06-12
4173,94,8,1,6,13,1:17.445,\N,\N,dev,2024-06-12
4174,94,18,16,9,14,1:17.575,\N,\N,dev,2024-06-12
4175,94,2,17,18,15,1:17.802,\N,\N,dev,2024-06-12
4176,94,32,19,15,16,1:17.812,\N,\N,dev,2024-06-12
4177,94,13,15,12,17,1:17.866,\N,\N,dev,2024-06-12
4178,94,46,18,20,18,1:19.817,\N,\N,dev,2024-06-12
4179,94,45,17,19,19,1:20.607,\N,\N,dev,2024-06-12
4180,94,47,18,21,20,1:21.470,\N,\N,dev,2024-06-12
4181,95,15,4,7,1,1:13.985,\N,\N,dev,2024-06-12
4182,95,23,3,4,2,1:14.345,\N,\N,dev,2024-06-12
4183,95,18,16,9,3,1:14.396,\N,\N,dev,2024-06-12
4184,95,4,4,8,4,1:14.408,\N,\N,dev,2024-06-12
4185,95,30,6,1,5,1:14.516,\N,\N,dev,2024-06-12
4186,95,8,1,6,6,1:14.592,\N,\N,dev,2024-06-12
4187,95,22,6,2,7,1:14.716,\N,\N,dev,2024-06-12
4188,95,11,16,10,8,1:14.827,\N,\N,dev,2024-06-12
4189,95,14,1,5,9,1:14.951,\N,\N,dev,2024-06-12
4190,95,31,3,3,10,1:15.039,\N,\N,dev,2024-06-12
4191,95,21,15,11,11,1:15.352,\N,\N,dev,2024-06-12
4192,95,17,19,14,12,1:15.725,\N,\N,dev,2024-06-12
4193,95,44,7,17,13,1:15.859,\N,\N,dev,2024-06-12
4194,95,32,19,15,14,1:15.919,\N,\N,dev,2024-06-12
4195,95,43,7,16,15,1:16.169,\N,\N,dev,2024-06-12
4196,95,13,15,12,16,1:16.248,\N,\N,dev,2024-06-12
4197,95,2,17,18,17,1:16.488,\N,\N,dev,2024-06-12
4198,95,45,17,19,18,1:17.443,\N,\N,dev,2024-06-12
4199,95,47,18,21,19,1:20.060,\N,\N,dev,2024-06-12
4200,95,46,18,20,20,1:20.115,\N,\N,dev,2024-06-12
4201,96,30,6,1,1,1:28.351,\N,\N,dev,2024-06-12
4202,96,11,16,10,2,1:28.986,\N,\N,dev,2024-06-12
4203,96,15,4,7,3,1:29.135,\N,\N,dev,2024-06-12
4204,96,8,1,6,4,1:29.137,\N,\N,dev,2024-06-12
4205,96,18,16,9,5,1:29.245,\N,\N,dev,2024-06-12
4206,96,4,4,8,6,1:29.313,\N,\N,dev,2024-06-12
4207,96,22,6,2,7,1:29.353,\N,\N,dev,2024-06-12
4208,96,31,3,3,8,1:29.354,\N,\N,dev,2024-06-12
4209,96,23,3,4,9,1:29.459,\N,\N,dev,2024-06-12
4210,96,44,7,17,10,1:29.697,\N,\N,dev,2024-06-12
4211,96,43,7,16,11,1:29.706,\N,\N,dev,2024-06-12
4212,96,32,19,15,12,1:31.431,\N,\N,dev,2024-06-12
4213,96,2,17,18,13,1:31.604,\N,\N,dev,2024-06-12
4214,96,17,19,14,14,1:31.797,\N,\N,dev,2024-06-12
4215,96,45,17,19,15,1:31.979,\N,\N,dev,2024-06-12
4216,96,13,15,12,16,1:31.982,\N,\N,dev,2024-06-12
4217,96,47,18,21,17,1:34.398,\N,\N,dev,2024-06-12
4218,96,14,1,5,18,\N,\N,\N,dev,2024-06-12
4219,96,21,15,11,19,\N,\N,\N,dev,2024-06-12
4220,96,46,18,20,20,\N,\N,\N,dev,2024-06-12
4221,97,23,3,4,1,1:12.275,\N,\N,dev,2024-06-12
4222,97,18,16,9,2,1:12.341,\N,\N,dev,2024-06-12
4223,97,15,4,7,3,1:13.023,\N,\N,dev,2024-06-12
4224,97,31,3,3,4,1:13.072,\N,\N,dev,2024-06-12
4225,97,4,4,8,5,1:13.308,\N,\N,dev,2024-06-12
4226,97,30,6,1,6,1:13.355,\N,\N,dev,2024-06-12
4227,97,22,6,2,7,1:13.562,\N,\N,dev,2024-06-12
4228,97,8,1,6,8,1:13.595,\N,\N,dev,2024-06-12
4229,97,14,1,5,9,1:13.681,\N,\N,dev,2024-06-12
4230,97,32,19,15,10,1:14.532,\N,\N,dev,2024-06-12
4231,97,21,15,11,11,1:14.674,\N,\N,dev,2024-06-12
4232,97,43,7,16,12,1:14.851,\N,\N,dev,2024-06-12
4233,97,44,7,17,13,1:14.891,\N,\N,dev,2024-06-12
4234,97,17,19,14,14,1:15.148,\N,\N,dev,2024-06-12
4235,97,2,17,18,15,1:15.321,\N,\N,dev,2024-06-12
4236,97,10,17,19,16,1:16.323,\N,\N,dev,2024-06-12
4237,97,11,16,10,17,1:17.004,\N,\N,dev,2024-06-12
4238,97,47,18,21,18,1:17.064,\N,\N,dev,2024-06-12
4239,97,13,15,12,19,\N,\N,\N,dev,2024-06-12
4240,97,46,18,20,20,\N,\N,\N,dev,2024-06-12
4241,98,22,6,2,1,1:10.223,\N,\N,dev,2024-06-12
4242,98,30,6,1,2,1:10.400,\N,\N,dev,2024-06-12
4243,98,11,16,10,3,1:10.601,\N,\N,dev,2024-06-12
4244,98,18,16,9,4,1:10.820,\N,\N,dev,2024-06-12
4245,98,31,3,3,5,1:11.062,\N,\N,dev,2024-06-12
4246,98,23,3,4,6,1:11.106,\N,\N,dev,2024-06-12
4247,98,8,1,6,7,1:11.137,\N,\N,dev,2024-06-12
4248,98,44,7,17,8,1:11.167,\N,\N,dev,2024-06-12
4249,98,4,4,8,9,1:11.185,\N,\N,dev,2024-06-12
4250,98,17,19,14,10,1:11.286,\N,\N,dev,2024-06-12
4251,98,43,7,16,11,1:11.691,\N,\N,dev,2024-06-12
4252,98,14,1,5,12,1:12.026,\N,\N,dev,2024-06-12
4253,98,32,19,15,13,1:12.170,\N,\N,dev,2024-06-12
4254,98,21,15,11,14,1:12.470,\N,\N,dev,2024-06-12
4255,98,13,15,12,15,1:12.721,\N,\N,dev,2024-06-12
4256,98,2,17,18,16,1:13.147,\N,\N,dev,2024-06-12
4257,98,45,17,19,17,1:13.375,\N,\N,dev,2024-06-12
4258,98,46,18,20,18,1:14.010,\N,\N,dev,2024-06-12
4259,98,47,18,21,19,1:14.812,\N,\N,dev,2024-06-12
4260,98,15,4,7,20,\N,\N,\N,dev,2024-06-12
4261,99,4,4,8,1,1:13.698,\N,\N,dev,2024-06-12
4262,99,30,6,1,2,1:13.971,\N,\N,dev,2024-06-12
4263,99,14,1,5,3,1:13.987,\N,\N,dev,2024-06-12
4264,99,18,16,9,4,1:13.995,\N,\N,dev,2024-06-12
4265,99,15,4,7,5,1:14.070,\N,\N,dev,2024-06-12
4266,99,31,3,3,6,1:14.172,\N,\N,dev,2024-06-12
4267,99,11,16,10,7,1:14.240,\N,\N,dev,2024-06-12
4268,99,48,3,4,8,1:14.275,\N,\N,dev,2024-06-12
4269,99,8,1,6,9,1:14.346,\N,\N,dev,2024-06-12
4270,99,22,6,2,10,1:14.478,\N,\N,dev,2024-06-12
4271,99,43,7,16,11,1:14.553,\N,\N,dev,2024-06-12
4272,99,17,19,14,12,1:14.798,\N,\N,dev,2024-06-12
4273,99,32,19,15,13,1:15.065,\N,\N,dev,2024-06-12
4274,99,44,7,17,14,1:15.130,\N,\N,dev,2024-06-12
4275,99,21,15,11,15,1:16.177,\N,\N,dev,2024-06-12
4276,99,13,15,12,16,1:16.200,\N,\N,dev,2024-06-12
4277,99,2,17,18,17,1:16.807,\N,\N,dev,2024-06-12
4278,99,45,17,19,18,1:17.462,\N,\N,dev,2024-06-12
4279,99,46,18,20,19,1:17.913,\N,\N,dev,2024-06-12
4280,99,47,18,21,20,1:18.247,\N,\N,dev,2024-06-12
4281,100,8,1,6,1,1:18.233,\N,\N,dev,2024-06-12
4282,100,22,6,2,2,1:18.305,\N,\N,dev,2024-06-12
4283,100,18,16,9,3,1:18.580,\N,\N,dev,2024-06-12
4284,100,30,6,1,4,1:18.710,\N,\N,dev,2024-06-12
4285,100,15,4,7,5,1:18.715,\N,\N,dev,2024-06-12
4286,100,4,4,8,6,1:18.811,\N,\N,dev,2024-06-12
4287,100,14,1,5,7,1:19.148,\N,\N,dev,2024-06-12
4288,100,31,3,3,8,1:19.378,\N,\N,dev,2024-06-12
4289,100,11,16,10,9,1:19.688,\N,\N,dev,2024-06-12
4290,100,17,19,14,10,1:20.004,\N,\N,dev,2024-06-12
4291,100,13,15,12,11,1:20.202,\N,\N,dev,2024-06-12
4292,100,44,7,17,12,1:20.335,\N,\N,dev,2024-06-12
4293,100,48,3,4,13,1:20.335,\N,\N,dev,2024-06-12
4294,100,43,7,16,14,1:20.545,\N,\N,dev,2024-06-12
4295,100,32,19,15,15,1:21.559,\N,\N,dev,2024-06-12
4296,100,45,17,19,16,1:22.458,\N,\N,dev,2024-06-12
4297,100,2,17,18,17,1:22.677,\N,\N,dev,2024-06-12
4298,100,46,18,20,18,1:23.437,\N,\N,dev,2024-06-12
4299,100,47,18,21,19,1:24.117,\N,\N,dev,2024-06-12
4300,100,21,15,11,20,\N,\N,\N,dev,2024-06-12
4301,101,30,6,1,1,1:13.306,\N,\N,dev,2024-06-12
4302,101,31,3,3,2,1:13.668,\N,\N,dev,2024-06-12
4303,101,18,16,9,3,1:13.674,\N,\N,dev,2024-06-12
4304,101,8,1,6,4,1:13.690,\N,\N,dev,2024-06-12
4305,101,14,1,5,5,1:13.821,\N,\N,dev,2024-06-12
4306,101,4,4,8,6,1:13.874,\N,\N,dev,2024-06-12
4307,101,15,4,7,7,1:14.134,\N,\N,dev,2024-06-12
4308,101,22,6,2,8,1:14.278,\N,\N,dev,2024-06-12
4309,101,11,16,10,9,1:14.287,\N,\N,dev,2024-06-12
4310,101,44,7,17,10,1:14.368,\N,\N,dev,2024-06-12
4311,101,42,3,4,11,1:14.556,\N,\N,dev,2024-06-12
4312,101,17,19,14,12,1:14.802,\N,\N,dev,2024-06-12
4313,101,32,19,15,13,1:15.011,\N,\N,dev,2024-06-12
4314,101,21,15,11,14,1:15.395,\N,\N,dev,2024-06-12
4315,101,43,7,16,15,1:15.454,\N,\N,dev,2024-06-12
4316,101,13,15,12,16,1:15.616,\N,\N,dev,2024-06-12
4317,101,45,17,19,17,1:16.192,\N,\N,dev,2024-06-12
4318,101,2,17,18,18,1:16.310,\N,\N,dev,2024-06-12
4319,101,46,18,20,19,1:18.055,\N,\N,dev,2024-06-12
4320,101,47,18,21,20,1:18.400,\N,\N,dev,2024-06-12
4321,102,30,6,1,1,1:19.146,\N,\N,dev,2024-06-12
4322,102,22,6,2,2,1:19.323,\N,\N,dev,2024-06-12
4323,102,11,16,10,3,1:19.693,\N,\N,dev,2024-06-12
4324,102,18,16,9,4,1:19.700,\N,\N,dev,2024-06-12
4325,102,4,4,8,5,1:19.996,\N,\N,dev,2024-06-12
4326,102,42,3,4,6,1:20.170,\N,\N,dev,2024-06-12
4327,102,31,3,3,7,1:20.199,\N,\N,dev,2024-06-12
4328,102,21,15,11,8,1:20.324,\N,\N,dev,2024-06-12
4329,102,15,4,7,9,1:20.411,\N,\N,dev,2024-06-12
4330,102,8,1,6,10,1:20.570,\N,\N,dev,2024-06-12
4331,102,17,19,14,11,1:20.730,\N,\N,dev,2024-06-12
4332,102,14,1,5,12,1:20.897,\N,\N,dev,2024-06-12
4333,102,44,7,17,13,1:21.068,\N,\N,dev,2024-06-12
4334,102,32,19,15,14,1:21.118,\N,\N,dev,2024-06-12
4335,102,41,7,16,15,1:21.135,\N,\N,dev,2024-06-12
4336,102,2,17,18,16,1:22.180,\N,\N,dev,2024-06-12
4337,102,45,17,19,17,1:22.356,\N,\N,dev,2024-06-12
4338,102,47,18,21,18,1:24.329,\N,\N,dev,2024-06-12
4339,102,46,18,20,19,1:24.679,\N,\N,dev,2024-06-12
4340,102,13,15,12,20,\N,\N,\N,dev,2024-06-12
4341,103,15,4,7,1,1:56.232,\N,\N,dev,2024-06-12
4342,103,30,6,1,2,1:56.304,\N,\N,dev,2024-06-12
4343,103,4,4,8,3,1:56.686,\N,\N,dev,2024-06-12
4344,103,14,1,5,4,1:57.990,\N,\N,dev,2024-06-12
4345,103,21,15,11,5,1:58.040,\N,\N,dev,2024-06-12
4346,103,22,6,2,6,1:58.175,\N,\N,dev,2024-06-12
4347,103,17,19,14,7,1:58.729,\N,\N,dev,2024-06-12
4348,103,13,15,12,8,1:59.008,\N,\N,dev,2024-06-12
4349,103,44,7,17,9,1:59.552,\N,\N,dev,2024-06-12
4350,103,8,1,6,10,1:59.635,\N,\N,dev,2024-06-12
4351,103,31,3,3,11,1:59.681,\N,\N,dev,2024-06-12
4352,103,18,16,9,12,2:00.237,\N,\N,dev,2024-06-12
4353,103,32,19,15,13,2:01.246,\N,\N,dev,2024-06-12
4354,103,42,3,4,14,2:01.447,\N,\N,dev,2024-06-12
4355,103,11,16,10,15,2:01.813,\N,\N,dev,2024-06-12
4356,103,2,17,18,16,2:02.645,\N,\N,dev,2024-06-12
4357,103,46,18,20,17,2:02.651,\N,\N,dev,2024-06-12
4358,103,47,18,21,18,2:03.303,\N,\N,dev,2024-06-12
4359,103,45,17,19,19,2:03.833,\N,\N,dev,2024-06-12
4360,103,41,7,16,20,2:03.895,\N,\N,dev,2024-06-12
4361,105,22,6,2,1,1:34.012,\N,\N,dev,2024-06-12
4362,105,8,1,6,2,1:34.178,\N,\N,dev,2024-06-12
4363,105,18,16,9,3,1:34.295,\N,\N,dev,2024-06-12
4364,105,13,15,12,4,1:34.759,\N,\N,dev,2024-06-12
4365,105,23,3,4,5,1:34.891,\N,\N,dev,2024-06-12
4366,105,4,4,8,6,1:34.917,\N,\N,dev,2024-06-12
4367,105,21,15,11,7,1:34.951,\N,\N,dev,2024-06-12
4368,105,44,7,17,8,1:34.975,\N,\N,dev,2024-06-12
4369,105,11,16,10,9,1:34.993,\N,\N,dev,2024-06-12
4370,105,14,1,5,10,1:35.029,\N,\N,dev,2024-06-12
4371,105,31,3,3,11,1:35.245,\N,\N,dev,2024-06-12
4372,105,17,19,14,12,1:35.286,\N,\N,dev,2024-06-12
4373,105,35,4,7,13,1:35.384,\N,\N,dev,2024-06-12
4374,105,41,7,16,14,1:35.410,\N,\N,dev,2024-06-12
4375,105,2,17,18,15,1:36.507,\N,\N,dev,2024-06-12
4376,105,32,19,15,16,1:36.535,\N,\N,dev,2024-06-12
4377,105,10,17,19,17,1:37.140,\N,\N,dev,2024-06-12
4378,105,47,18,21,18,1:40.240,\N,\N,dev,2024-06-12
4379,105,46,18,20,19,\N,\N,\N,dev,2024-06-12
4380,105,30,6,1,20,\N,\N,\N,dev,2024-06-12
4381,106,30,6,1,1,1:33.542,\N,\N,dev,2024-06-12
4382,106,23,3,4,2,1:34.032,\N,\N,dev,2024-06-12
4383,106,17,19,14,3,1:34.571,\N,\N,dev,2024-06-12
4384,106,11,16,10,4,1:34.897,\N,\N,dev,2024-06-12
4385,106,18,16,9,5,1:35.157,\N,\N,dev,2024-06-12
4386,106,15,7,16,6,1:35.213,\N,\N,dev,2024-06-12
4387,106,21,15,11,7,1:36.136,\N,\N,dev,2024-06-12
4388,106,14,1,5,8,1:36.156,\N,\N,dev,2024-06-12
4389,106,35,4,7,9,1:36.274,\N,\N,dev,2024-06-12
4390,106,44,7,17,10,1:36.420,\N,\N,dev,2024-06-12
4391,106,4,4,8,11,1:36.663,\N,\N,dev,2024-06-12
4392,106,8,1,6,12,1:36.820,\N,\N,dev,2024-06-12
4393,106,31,3,3,13,1:37.653,\N,\N,dev,2024-06-12
4394,106,32,19,15,14,1:38.258,\N,\N,dev,2024-06-12
4395,106,22,6,2,15,1:38.637,\N,\N,dev,2024-06-12
4396,106,2,17,18,16,1:41.953,\N,\N,dev,2024-06-12
4397,106,10,17,19,17,1:43.533,\N,\N,dev,2024-06-12
4398,106,46,18,20,18,1:48.069,\N,\N,dev,2024-06-12
4399,106,47,18,21,19,\N,\N,\N,dev,2024-06-12
4400,106,13,15,12,20,\N,\N,\N,dev,2024-06-12
4401,107,22,6,2,1,1:10.646,\N,\N,dev,2024-06-12
4402,107,31,3,3,2,1:10.850,\N,\N,dev,2024-06-12
4403,107,8,1,6,3,1:10.892,\N,\N,dev,2024-06-12
4404,107,13,15,12,4,1:10.922,\N,\N,dev,2024-06-12
4405,107,18,16,9,5,1:11.092,\N,\N,dev,2024-06-12
4406,107,11,16,10,6,1:11.120,\N,\N,dev,2024-06-12
4407,107,23,3,4,7,1:11.131,\N,\N,dev,2024-06-12
4408,107,30,6,1,8,1:11.386,\N,\N,dev,2024-06-12
4409,107,4,4,8,9,1:11.454,\N,\N,dev,2024-06-12
4410,107,15,7,16,10,1:11.483,\N,\N,dev,2024-06-12
4411,107,21,15,11,11,1:11.571,\N,\N,dev,2024-06-12
4412,107,17,19,14,12,1:11.665,\N,\N,dev,2024-06-12
4413,107,14,1,5,13,1:11.750,\N,\N,dev,2024-06-12
4414,107,35,4,7,14,1:11.836,\N,\N,dev,2024-06-12
4415,107,41,7,17,15,1:11.974,\N,\N,dev,2024-06-12
4416,107,32,19,15,16,1:12.211,\N,\N,dev,2024-06-12
4417,107,2,17,18,17,1:12.829,\N,\N,dev,2024-06-12
4418,107,10,17,19,18,1:13.502,\N,\N,dev,2024-06-12
4419,107,47,18,21,19,1:13.550,\N,\N,dev,2024-06-12
4420,107,46,18,20,20,\N,\N,\N,dev,2024-06-12
4421,71,21,4,6,1,1:33.171,1:28.289,\N,dev,2024-06-12
4422,71,15,7,16,2,1:35.270,1:29.159,\N,dev,2024-06-12
4423,71,17,3,7,3,1:36.717,1:28.279,\N,dev,2024-06-12
4424,71,35,15,11,4,1:36.984,1:29.862,\N,dev,2024-06-12
4425,71,14,9,14,5,1:38.320,1:28.892,\N,dev,2024-06-12
4426,71,32,9,15,6,1:37.486,1:29.991,\N,dev,2024-06-12
4427,71,2,3,8,7,1:39.717,1:29.413,\N,dev,2024-06-12
4428,71,18,16,3,8,1:41.512,1:30.616,\N,dev,2024-06-12
4429,71,31,1,10,9,1:45.325,1:29.320,\N,dev,2024-06-12
4430,71,8,1,9,10,1:44.997,1:30.561,\N,dev,2024-06-12
4431,71,22,6,2,11,1:45.481,1:31.341,\N,dev,2024-06-12
4432,71,39,17,19,12,1:44.357,1:32.735,\N,dev,2024-06-12
4433,71,4,4,5,13,1:47.708,1:29.758,\N,dev,2024-06-12
4434,71,33,17,18,14,1:46.846,1:33.483,\N,dev,2024-06-12
4435,71,23,7,17,15,1:51.495,1:31.222,\N,dev,2024-06-12
4436,71,40,18,20,16,1:50.864,1:37.499,\N,dev,2024-06-12
4437,71,27,18,21,17,1:49.230,\N,\N,dev,2024-06-12
4438,71,30,6,1,18,1:57.931,\N,\N,dev,2024-06-12
4439,71,11,16,4,19,\N,\N,\N,dev,2024-06-12
4440,71,13,15,12,20,\N,\N,\N,dev,2024-06-12
4441,72,4,4,5,1,1:32.582,1:35.090,\N,dev,2024-06-12
4442,72,15,7,16,2,1:32.672,1:35.253,\N,dev,2024-06-12
4443,72,21,4,6,3,1:32.765,1:35.683,\N,dev,2024-06-12
4444,72,17,3,7,4,1:33.204,1:35.700,\N,dev,2024-06-12
4445,72,23,7,17,5,1:33.106,1:35.901,\N,dev,2024-06-12
4446,72,8,1,9,6,1:32.839,1:36.644,\N,dev,2024-06-12
4447,72,32,9,15,7,1:33.724,1:35.865,\N,dev,2024-06-12
4448,72,14,9,14,8,1:33.809,1:35.891,\N,dev,2024-06-12
4449,72,18,16,3,9,1:33.616,1:36.216,\N,dev,2024-06-12
4450,72,2,3,8,10,1:33.464,1:36.453,\N,dev,2024-06-12
4451,72,31,1,10,11,1:33.333,1:36.757,\N,dev,2024-06-12
4452,72,22,6,2,12,1:34.162,1:37.340,\N,dev,2024-06-12
4453,72,30,6,1,13,1:34.072,1:37.561,\N,dev,2024-06-12
4454,72,13,15,12,14,1:34.151,1:37.733,\N,dev,2024-06-12
4455,72,19,16,4,15,1:34.866,1:37.024,\N,dev,2024-06-12
4456,72,35,15,11,16,1:34.887,1:38.108,\N,dev,2024-06-12
4457,72,39,17,19,17,1:37.806,1:39.850,\N,dev,2024-06-12
4458,72,33,17,18,18,1:37.856,1:40.106,\N,dev,2024-06-12
4459,72,40,18,20,19,1:39.268,1:41.918,\N,dev,2024-06-12
4460,72,27,18,21,20,1:40.432,1:42.569,\N,dev,2024-06-12
4461,73,4,4,5,1,1:29.848,1:32.054,\N,dev,2024-06-12
4462,73,30,6,1,2,1:30.237,1:32.120,\N,dev,2024-06-12
4463,73,15,7,16,3,1:29.993,1:32.667,\N,dev,2024-06-12
