result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,status,data_source,ingestion_date
25833,1079,11,210,23,19,13,13,positionOrder,0.0,57,+1 Lap,dev,2024-06-06
25839,1079,450,210,6,20,19,19,positionOrder,0.0,55,Collision damage,dev,2024-06-06
26279,1101,98,4,77,18,19,19,positionOrder,0.0,57,+1 Lap,dev,2024-06-06
26277,1101,856,4,24,19,17,17,positionOrder,0.0,58,Finished,dev,2024-06-06
26271,1101,650,5,3,15,11,11,positionOrder,0.0,58,Finished,dev,2024-06-06
26268,1101,785,5,22,6,8,8,positionOrder,4.0,58,Finished,dev,2024-06-06
26273,1101,305,6,10,10,13,13,positionOrder,0.0,58,Finished,dev,2024-06-06
26272,1101,573,6,31,12,12,12,positionOrder,0.0,58,Finished,dev,2024-06-06
26267,1101,17,14,14,7,7,7,positionOrder,6.0,58,Finished,dev,2024-06-06
26270,1101,745,14,18,13,10,10,positionOrder,1.0,58,Finished,dev,2024-06-06
26262,1101,456,75,16,2,2,2,positionOrder,18.0,58,Finished,dev,2024-06-06
26278,1101,679,75,55,16,18,18,positionOrder,0.0,57,Retired,dev,2024-06-06
26275,1101,385,85,27,8,15,15,positionOrder,0.0,58,Finished,dev,2024-06-06
26280,1101,491,85,20,17,20,20,positionOrder,0.0,57,+1 Lap,dev,2024-06-06
26265,1101,569,135,4,5,5,5,positionOrder,10.0,58,Finished,dev,2024-06-06
26266,1101,604,135,81,3,6,6,positionOrder,8.0,58,Finished,dev,2024-06-06
26269,1101,349,140,44,11,9,9,positionOrder,2.0,58,Finished,dev,2024-06-06
26263,1101,671,140,63,4,3,3,positionOrder,15.0,58,Finished,dev,2024-06-06
26261,1101,803,168,1,1,1,1,positionOrder,26.0,58,Finished,dev,2024-06-06
26264,1101,595,168,11,9,4,4,positionOrder,12.0,58,Finished,dev,2024-06-06
26274,1101,11,210,23,14,14,14,positionOrder,0.0,58,Finished,dev,2024-06-06
26276,1101,684,210,2,20,16,16,positionOrder,0.0,58,Finished,dev,2024-06-06
564,24,118,41,20,12,9,9,positionOrder,0.0,87,+10 Laps,dev,2024-06-06
571,24,188,41,24,13,16,R,positionOrder,0.0,20,Wheel,dev,2024-06-06
563,24,49,41,22,16,8,8,positionOrder,0.0,90,+7 Laps,dev,2024-06-06
555,24,32,75,10,1,1,1,positionOrder,9.0,97,Finished,dev,2024-06-06
568,24,260,75,12,4,13,R,positionOrder,0.0,31,Accident,dev,2024-06-06
558,24,362,75,16,6,4,4,positionOrder,3.0,96,+1 Lap,dev,2024-06-06
556,24,809,75,14,3,2,2,positionOrder,6.0,96,+1 Lap,dev,2024-06-06
560,24,61,84,30,11,6,6,positionOrder,0.0,94,+3 Laps,dev,2024-06-06
565,24,499,84,26,8,10,R,positionOrder,0.0,67,Wheel,dev,2024-06-06
569,24,524,84,32,10,14,R,positionOrder,0.0,24,Gearbox,dev,2024-06-06
562,24,692,84,28,7,7,7,positionOrder,0.0,91,+6 Laps,dev,2024-06-06
561,24,783,84,28,7,7,7,positionOrder,0.0,91,+6 Laps,dev,2024-06-06
567,24,92,130,6,15,12,R,positionOrder,0.0,32,Transmission,dev,2024-06-06
566,24,259,130,2,2,11,R,positionOrder,0.0,36,Transmission,dev,2024-06-06
559,24,299,130,8,9,5,5,positionOrder,2.0,96,+1 Lap,dev,2024-06-06
557,24,323,130,4,5,3,3,positionOrder,4.0,96,+1 Lap,dev,2024-06-06
570,24,82,180,34,14,15,R,positionOrder,0.0,21,Differential,dev,2024-06-06
802,33,260,75,10,1,2,2,positionOrder,6.0,87,Finished,dev,2024-06-06
803,33,323,75,12,2,3,3,positionOrder,5.0,87,Finished,dev,2024-06-06
811,33,362,75,14,4,11,D,positionOrder,0.0,52,Disqualified,dev,2024-06-06
809,33,490,75,16,12,9,9,positionOrder,0.0,82,+5 Laps,dev,2024-06-06
816,33,666,75,24,14,16,R,positionOrder,0.0,1,Accident,dev,2024-06-06
804,33,783,75,26,5,4,4,positionOrder,3.0,86,+1 Lap,dev,2024-06-06
805,33,57,84,20,15,5,5,positionOrder,2.0,85,+2 Laps,dev,2024-06-06
810,33,61,84,18,17,10,D,positionOrder,0.0,61,Disqualified,dev,2024-06-06
814,33,478,84,22,16,14,R,positionOrder,0.0,19,Oil pressure,dev,2024-06-06
807,33,81,130,8,10,7,7,positionOrder,0.0,83,+4 Laps,dev,2024-06-06
815,33,197,130,34,18,15,R,positionOrder,0.0,19,Gearbox,dev,2024-06-06
801,33,259,130,2,3,1,1,positionOrder,8.0,87,Finished,dev,2024-06-06
808,33,209,130,30,13,8,8,positionOrder,0.0,83,+4 Laps,dev,2024-06-06
812,33,500,130,4,6,12,R,positionOrder,0.0,48,Engine,dev,2024-06-06
818,33,524,130,36,9,18,W,positionOrder,0.0,0,Withdrew,dev,2024-06-06
813,33,527,130,32,8,13,R,positionOrder,0.0,37,Oil leak,dev,2024-06-06
817,33,549,130,6,7,17,W,positionOrder,0.0,0,Withdrew,dev,2024-06-06
806,33,692,130,28,11,6,6,positionOrder,0.0,84,+3 Laps,dev,2024-06-06
1033,42,260,75,12,1,2,2,positionOrder,2.0,96,Finished,dev,2024-06-06
1037,42,260,75,10,5,3,3,positionOrder,1.33,94,+2 Laps,dev,2024-06-06
1032,42,323,75,12,1,2,2,positionOrder,2.0,96,Finished,dev,2024-06-06
1036,42,490,75,10,5,3,3,positionOrder,1.33,94,+2 Laps,dev,2024-06-06
1034,42,783,75,12,1,2,2,positionOrder,2.0,96,Finished,dev,2024-06-06
1035,42,783,75,10,5,3,3,positionOrder,1.33,94,+2 Laps,dev,2024-06-06
1054,42,783,75,14,14,11,R,positionOrder,0.0,36,Engine,dev,2024-06-06
1060,42,57,84,38,15,16,R,positionOrder,0.0,7,Transmission,dev,2024-06-06
1064,42,82,84,40,9,20,R,positionOrder,0.0,1,Accident,dev,2024-06-06
1053,42,392,84,42,17,10,R,positionOrder,0.0,38,Transmission,dev,2024-06-06
1059,42,32,101,32,2,15,R,positionOrder,0.0,21,Accident,dev,2024-06-06
1055,42,148,101,36,12,12,R,positionOrder,0.0,35,Accident,dev,2024-06-06
1056,42,809,101,36,12,12,R,positionOrder,0.0,35,Accident,dev,2024-06-06
1063,42,809,101,34,11,19,R,positionOrder,0.0,2,Fuel leak,dev,2024-06-06
1043,42,61,130,28,7,6,6,positionOrder,0.0,88,+8 Laps,dev,2024-06-06
1048,42,61,130,20,19,8,R,positionOrder,0.0,54,Engine,dev,2024-06-06
1061,42,61,130,16,4,17,R,positionOrder,0.0,2,Accident,dev,2024-06-06
1052,42,125,130,26,20,9,R,positionOrder,0.0,54,Fuel pressure,dev,2024-06-06
1044,42,497,130,22,18,7,7,positionOrder,0.0,83,+13 Laps,dev,2024-06-06
1047,42,497,130,20,19,8,R,positionOrder,0.0,54,Engine,dev,2024-06-06
1051,42,524,130,26,20,9,R,positionOrder,0.0,54,Fuel pressure,dev,2024-06-06
1065,42,524,130,24,13,21,R,positionOrder,0.0,1,Accident,dev,2024-06-06
1041,42,527,130,18,16,5,5,positionOrder,2.0,91,+5 Laps,dev,2024-06-06
1046,42,549,130,22,18,7,7,positionOrder,0.0,83,+13 Laps,dev,2024-06-06
1049,42,549,130,20,19,8,R,positionOrder,0.0,54,Engine,dev,2024-06-06
1042,42,692,130,28,7,6,6,positionOrder,0.0,88,+8 Laps,dev,2024-06-06
1045,42,692,130,22,18,7,7,positionOrder,0.0,83,+13 Laps,dev,2024-06-06
1050,42,692,130,26,20,9,R,positionOrder,0.0,54,Fuel pressure,dev,2024-06-06
1058,42,792,130,30,21,14,R,positionOrder,0.0,22,Out of fuel,dev,2024-06-06
1031,42,259,140,2,3,1,1,positionOrder,9.0,96,Finished,dev,2024-06-06
1038,42,370,140,8,10,4,4,positionOrder,1.0,94,+2 Laps,dev,2024-06-06
1039,42,427,140,8,10,4,4,positionOrder,1.0,94,+2 Laps,dev,2024-06-06
1062,42,427,140,4,6,18,R,positionOrder,0.0,2,Accident,dev,2024-06-06
1040,42,545,140,8,10,4,4,positionOrder,1.0,94,+2 Laps,dev,2024-06-06
1057,42,545,140,6,8,13,R,positionOrder,0.0,29,Fuel system,dev,2024-06-06
1224,49,148,75,32,2,11,R,positionOrder,0.0,40,Gearbox,dev,2024-06-06
1221,49,169,75,36,9,8,R,positionOrder,0.0,58,Accident,dev,2024-06-06
1212,49,259,75,34,3,1,1,positionOrder,5.0,98,Finished,dev,2024-06-06
1226,49,259,75,30,1,13,R,positionOrder,0.0,22,Fuel pump,dev,2024-06-06
1217,49,307,75,38,10,5,5,positionOrder,2.0,91,+7 Laps,dev,2024-06-06
1211,49,549,75,34,3,1,1,positionOrder,4.0,98,Finished,dev,2024-06-06
1213,49,61,130,4,4,2,2,positionOrder,6.0,98,Finished,dev,2024-06-06
1216,49,311,130,10,11,4,4,positionOrder,1.5,92,+6 Laps,dev,2024-06-06
1225,49,323,130,12,5,12,R,positionOrder,0.0,24,Engine,dev,2024-06-06
1214,49,362,130,14,8,3,3,positionOrder,4.0,96,+2 Laps,dev,2024-06-06
1215,49,442,130,10,11,4,4,positionOrder,1.5,92,+6 Laps,dev,2024-06-06
1223,49,524,130,6,6,10,R,positionOrder,0.0,42,Halfshaft,dev,2024-06-06
1220,49,545,130,2,7,7,R,positionOrder,0.0,81,Engine,dev,2024-06-06
1219,49,324,130,16,13,6,6,positionOrder,0.0,88,+10 Laps,dev,2024-06-06
1222,49,611,130,8,12,9,R,positionOrder,0.0,57,Accident,dev,2024-06-06
1218,49,792,130,16,13,6,6,positionOrder,0.0,88,+10 Laps,dev,2024-06-06
1414,57,148,75,14,4,11,R,positionOrder,0.0,75,Wheel,dev,2024-06-06
1407,57,169,75,18,11,6,6,positionOrder,0.0,98,+2 Laps,dev,2024-06-06
1417,57,169,75,10,5,14,R,positionOrder,0.0,26,Clutch,dev,2024-06-06
1406,57,323,75,20,10,5,5,positionOrder,1.0,98,+2 Laps,dev,2024-06-06
1415,57,362,75,16,7,12,R,positionOrder,0.0,35,Clutch,dev,2024-06-06
1416,57,549,75,12,6,13,R,positionOrder,0.0,31,Clutch,dev,2024-06-06
1409,57,594,75,18,11,6,6,positionOrder,0.0,98,+2 Laps,dev,2024-06-06
1405,57,212,75,20,10,5,5,positionOrder,1.0,98,+2 Laps,dev,2024-06-06
1412,57,215,75,26,12,9,9,positionOrder,0.0,91,+9 Laps,dev,2024-06-06
1408,57,813,75,18,11,6,6,positionOrder,0.0,98,+2 Laps,dev,2024-06-06
1402,57,61,130,6,3,2,2,positionOrder,6.0,100,Finished,dev,2024-06-06
1410,57,93,130,24,13,7,7,positionOrder,0.0,95,+5 Laps,dev,2024-06-06
1401,57,259,130,2,2,1,1,positionOrder,8.0,100,Finished,dev,2024-06-06
1403,57,524,130,8,8,3,3,positionOrder,4.0,99,+1 Lap,dev,2024-06-06
1411,57,545,130,4,1,8,8,positionOrder,1.0,93,+7 Laps,dev,2024-06-06
1413,57,611,130,28,14,10,10,positionOrder,0.0,90,+10 Laps,dev,2024-06-06
1404,57,692,130,22,9,4,4,positionOrder,3.0,98,+2 Laps,dev,2024-06-06
1572,65,545,41,14,7,1,1,positionOrder,8.0,80,Finished,dev,2024-06-06
1581,65,169,75,18,3,10,R,positionOrder,0.0,0,Halfshaft,dev,2024-06-06
1574,65,362,75,20,2,3,3,positionOrder,4.0,80,Finished,dev,2024-06-06
1573,65,549,75,16,5,2,2,positionOrder,6.0,80,Finished,dev,2024-06-06
1576,65,61,130,4,4,5,5,positionOrder,2.0,78,+2 Laps,dev,2024-06-06
1575,65,259,130,2,1,4,4,positionOrder,4.0,80,Finished,dev,2024-06-06
1579,65,320,130,10,9,8,8,positionOrder,0.0,75,+5 Laps,dev,2024-06-06
1580,65,326,130,12,10,9,9,positionOrder,0.0,71,+9 Laps,dev,2024-06-06
1578,65,524,130,6,6,7,7,positionOrder,0.0,76,+4 Laps,dev,2024-06-06
1577,65,692,130,8,8,6,6,positionOrder,0.0,77,+3 Laps,dev,2024-06-06
2020,85,330,17,2,16,12,12,positionOrder,0.0,76,+4 Laps,dev,2024-06-06
2015,85,93,30,40,4,7,7,positionOrder,0.0,79,+1 Lap,dev,2024-06-06
2026,85,374,30,42,3,18,R,positionOrder,0.0,37,Overheating,dev,2024-06-06
2024,85,105,47,18,10,16,R,positionOrder,0.0,42,Gearbox,dev,2024-06-06
2008,85,520,47,16,13,1,1,positionOrder,8.0,80,Finished,dev,2024-06-06
2011,85,545,47,38,8,3,3,positionOrder,0.0,80,Finished,dev,2024-06-06
2025,85,545,47,36,1,17,R,positionOrder,0.0,40,Suspension,dev,2024-06-06
2023,85,692,47,34,9,15,R,positionOrder,0.0,63,Fuel pump,dev,2024-06-06
2010,85,783,47,38,8,3,3,positionOrder,0.0,80,Finished,dev,2024-06-06
2019,85,94,50,4,17,11,11,positionOrder,0.0,76,+4 Laps,dev,2024-06-06
2012,85,524,50,6,12,4,4,positionOrder,3.0,80,Finished,dev,2024-06-06
2009,85,16,75,24,7,2,2,positionOrder,6.0,80,Finished,dev,2024-06-06
2018,85,323,75,32,11,10,10,positionOrder,0.0,77,+3 Laps,dev,2024-06-06
2016,85,375,75,26,6,8,8,positionOrder,0.0,77,+3 Laps,dev,2024-06-06
2013,85,813,75,30,5,5,5,positionOrder,2.0,79,+1 Lap,dev,2024-06-06
2028,85,161,130,44,21,20,R,positionOrder,0.0,23,Physical,dev,2024-06-06
2029,85,183,130,12,22,21,R,positionOrder,0.0,16,Physical,dev,2024-06-06
2022,85,250,130,10,20,14,14,positionOrder,0.0,70,+10 Laps,dev,2024-06-06
2021,85,547,130,14,19,13,13,positionOrder,0.0,72,+8 Laps,dev,2024-06-06
2030,85,689,130,8,18,22,R,positionOrder,0.0,11,Overheating,dev,2024-06-06
2014,85,394,193,20,2,6,6,positionOrder,1.0,79,+1 Lap,dev,2024-06-06
2017,85,447,193,46,15,9,9,positionOrder,0.0,77,+3 Laps,dev,2024-06-06
2027,85,735,193,22,14,19,R,positionOrder,0.0,24,Physical,dev,2024-06-06
4695,209,374,23,1,16,18,R,positionOrder,0.0,11,Fuel pump,dev,2024-06-06
4684,209,645,23,2,1,7,7,positionOrder,0.0,93,+2 Laps,dev,2024-06-06
4686,209,301,30,3,13,9,9,positionOrder,0.0,93,+2 Laps,dev,2024-06-06
4697,209,312,30,5,18,20,R,positionOrder,0.0,1,Oil leak,dev,2024-06-06
4687,209,501,30,7,19,10,10,positionOrder,0.0,93,+2 Laps,dev,2024-06-06
4698,209,728,30,6,21,21,R,positionOrder,0.0,1,Accident,dev,2024-06-06
4691,209,849,30,4,7,14,R,positionOrder,0.0,59,Water leak,dev,2024-06-06
4680,209,390,75,8,8,3,3,positionOrder,4.0,95,Finished,dev,2024-06-06
4693,209,25,75,10,9,16,R,positionOrder,0.0,20,Engine,dev,2024-06-06
4681,209,644,75,9,6,4,4,positionOrder,3.0,95,Finished,dev,2024-06-06
4688,209,451,124,15,22,11,11,positionOrder,0.0,93,+2 Laps,dev,2024-06-06
4685,209,598,124,23,15,8,8,positionOrder,0.0,93,+2 Laps,dev,2024-06-06
4683,209,601,124,14,10,6,6,positionOrder,1.0,94,+1 Lap,dev,2024-06-06
4699,209,21,131,16,12,22,W,positionOrder,0.0,0,Withdrew,dev,2024-06-06
4679,209,386,135,17,4,2,2,positionOrder,6.0,95,Finished,dev,2024-06-06
4692,209,647,135,18,3,15,R,positionOrder,0.0,49,Engine,dev,2024-06-06
4694,209,202,190,20,14,17,R,positionOrder,0.0,11,Fuel system,dev,2024-06-06
4682,209,693,190,19,11,5,5,positionOrder,2.0,95,Finished,dev,2024-06-06
4689,209,269,193,11,5,12,R,positionOrder,0.0,61,Suspension,dev,2024-06-06
4696,209,818,193,12,20,19,D,positionOrder,0.0,8,Disqualified,dev,2024-06-06
4690,209,150,204,22,17,13,R,positionOrder,0.0,59,Gearbox,dev,2024-06-06
4678,209,741,204,21,2,1,1,positionOrder,9.0,95,Finished,dev,2024-06-06
5002,221,645,23,10,9,16,R,positionOrder,0.0,16,Gearbox,dev,2024-06-06
4992,221,270,23,12,13,6,6,positionOrder,1.0,95,+1 Lap,dev,2024-06-06
4998,221,66,30,30,7,12,R,positionOrder,0.0,79,Engine,dev,2024-06-06
5001,221,451,30,34,13,15,R,positionOrder,0.0,66,Oil pressure,dev,2024-06-06
4993,221,644,30,32,1,7,7,positionOrder,0.0,93,+3 Laps,dev,2024-06-06
4990,221,390,75,18,3,4,4,positionOrder,3.0,96,Finished,dev,2024-06-06
4995,221,526,75,20,14,9,9,positionOrder,0.0,92,+4 Laps,dev,2024-06-06
5005,221,298,91,36,16,19,R,positionOrder,0.0,0,Engine,dev,2024-06-06
4999,221,301,91,38,19,13,N,positionOrder,0.0,79,Not classified,dev,2024-06-06
4996,221,75,124,22,18,10,10,positionOrder,0.0,90,Suspension,dev,2024-06-06
4997,221,401,124,24,17,11,R,positionOrder,0.0,84,Radiator,dev,2024-06-06
4991,221,386,135,14,8,5,5,positionOrder,2.0,95,+1 Lap,dev,2024-06-06
4994,221,647,135,16,11,8,8,positionOrder,0.0,92,+4 Laps,dev,2024-06-06
5003,221,344,190,26,10,17,R,positionOrder,0.0,10,Halfshaft,dev,2024-06-06
5004,221,578,190,28,15,18,R,positionOrder,0.0,10,Suspension,dev,2024-06-06
4987,221,269,193,2,2,1,1,positionOrder,9.0,96,Finished,dev,2024-06-06
5000,221,601,193,4,5,14,R,positionOrder,0.0,67,Oil pressure,dev,2024-06-06
4988,221,150,204,8,6,2,2,positionOrder,6.0,96,Finished,dev,2024-06-06
4989,221,741,204,6,4,3,3,positionOrder,4.0,96,Finished,dev,2024-06-06
5350,236,645,23,7,6,7,7,positionOrder,0.0,52,Out of fuel,dev,2024-06-06
5359,236,656,23,8,22,16,R,positionOrder,0.0,36,Gearbox,dev,2024-06-06
5355,236,823,23,28,20,12,12,positionOrder,0.0,49,+4 Laps,dev,2024-06-06
5348,236,66,30,14,14,5,5,positionOrder,2.0,53,Finished,dev,2024-06-06
5361,236,528,30,37,24,18,R,positionOrder,0.0,31,Water leak,dev,2024-06-06
5352,236,598,30,15,21,9,9,positionOrder,0.0,52,+1 Lap,dev,2024-06-06
5345,236,451,75,12,8,2,2,positionOrder,6.0,53,Finished,dev,2024-06-06
5346,236,644,75,11,2,3,3,positionOrder,4.0,53,Finished,dev,2024-06-06
5364,236,526,91,20,13,21,R,positionOrder,0.0,19,Overheating,dev,2024-06-06
5354,236,242,112,27,25,11,11,positionOrder,0.0,51,+2 Laps,dev,2024-06-06
5357,236,374,112,26,17,14,R,positionOrder,0.0,45,Engine,dev,2024-06-06
5351,236,301,124,10,19,8,8,positionOrder,0.0,52,Out of fuel,dev,2024-06-06
5365,236,387,124,24,5,22,R,positionOrder,0.0,11,Overheating,dev,2024-06-06
5360,236,746,124,9,23,17,R,positionOrder,0.0,31,Clutch,dev,2024-06-06
5353,236,269,135,5,3,10,10,positionOrder,0.0,52,+1 Lap,dev,2024-06-06
5347,236,344,135,33,9,4,4,positionOrder,3.0,53,Finished,dev,2024-06-06
5344,236,386,135,6,10,1,1,positionOrder,9.0,53,Finished,dev,2024-06-06
5368,236,401,175,17,16,25,R,positionOrder,0.0,0,Accident,dev,2024-06-06
5367,236,647,175,16,4,24,R,positionOrder,0.0,1,Accident,dev,2024-06-06
5366,236,507,190,19,18,23,R,positionOrder,0.0,10,Engine,dev,2024-06-06
5363,236,578,190,18,11,20,R,positionOrder,0.0,21,Suspension,dev,2024-06-06
5358,236,390,193,2,7,15,R,positionOrder,0.0,36,Clutch,dev,2024-06-06
5356,236,601,193,1,1,13,13,positionOrder,0.0,48,+5 Laps,dev,2024-06-06
5349,236,221,204,4,15,6,6,positionOrder,1.0,53,Finished,dev,2024-06-06
5362,236,690,204,3,12,19,R,positionOrder,0.0,25,Engine,dev,2024-06-06
5794,251,578,23,8,2,15,R,positionOrder,0.0,46,Engine,dev,2024-06-06
5782,251,645,23,7,3,3,3,positionOrder,4.0,53,Finished,dev,2024-06-06
5797,251,839,30,14,22,18,R,positionOrder,0.0,24,Engine,dev,2024-06-06
5785,251,451,75,12,4,6,6,positionOrder,1.0,53,Finished,dev,2024-06-06
5783,251,644,75,11,7,4,4,positionOrder,3.0,53,Finished,dev,2024-06-06
5800,251,270,76,30,23,21,R,positionOrder,0.0,12,Accident,dev,2024-06-06
5781,251,387,87,24,6,2,2,positionOrder,6.0,53,Finished,dev,2024-06-06
5789,251,374,112,22,21,10,10,positionOrder,0.0,52,+1 Lap,dev,2024-06-06
5792,251,743,112,23,19,13,13,positionOrder,0.0,51,+2 Laps,dev,2024-06-06
5788,251,107,124,9,12,9,9,positionOrder,0.0,52,+1 Lap,dev,2024-06-06
5780,251,269,135,1,5,1,1,positionOrder,9.0,53,Finished,dev,2024-06-06
5793,251,507,135,2,13,14,14,positionOrder,0.0,50,+3 Laps,dev,2024-06-06
5796,251,25,154,27,10,17,R,positionOrder,0.0,27,Transmission,dev,2024-06-06
5786,251,229,156,28,16,7,7,positionOrder,0.0,52,+1 Lap,dev,2024-06-06
5802,251,401,176,17,1,23,W,positionOrder,0.0,0,Transmission,dev,2024-06-06
5791,251,628,176,16,14,12,12,positionOrder,0.0,51,Transmission,dev,2024-06-06
5801,251,823,190,18,15,22,D,positionOrder,0.0,6,Disqualified,dev,2024-06-06
5787,251,390,193,6,18,8,8,positionOrder,0.0,52,+1 Lap,dev,2024-06-06
5798,251,601,193,5,11,19,R,positionOrder,0.0,15,Engine,dev,2024-06-06
5784,251,221,204,4,8,5,5,positionOrder,2.0,53,Finished,dev,2024-06-06
5790,251,690,204,3,9,11,11,positionOrder,0.0,52,+1 Lap,dev,2024-06-06
5799,251,438,210,21,17,20,R,positionOrder,0.0,15,Gearbox,dev,2024-06-06
5795,251,526,210,20,20,16,N,positionOrder,0.0,44,Not classified,dev,2024-06-06
6578,281,578,23,8,6,2,2,positionOrder,6.0,53,Finished,dev,2024-06-06
6586,281,823,23,7,2,10,R,positionOrder,0.0,41,Suspension,dev,2024-06-06
6582,281,644,69,22,12,6,6,positionOrder,1.0,51,+2 Laps,dev,2024-06-06
6594,281,451,75,11,4,18,R,positionOrder,0.0,20,Fuel system,dev,2024-06-06
6579,281,645,75,12,7,3,3,positionOrder,4.0,53,Finished,dev,2024-06-06
6580,281,269,76,28,16,4,4,positionOrder,3.0,53,Finished,dev,2024-06-06
6593,281,379,76,29,19,17,R,positionOrder,0.0,22,Engine,dev,2024-06-06
6588,281,438,111,26,15,12,N,positionOrder,0.0,37,Not classified,dev,2024-06-06
6584,281,691,124,10,17,8,R,positionOrder,0.0,45,Electrical,dev,2024-06-06
6587,281,649,124,9,20,11,R,positionOrder,0.0,39,Transmission,dev,2024-06-06
6590,281,387,135,1,1,14,R,positionOrder,0.0,31,Suspension,dev,2024-06-06
6591,281,507,135,2,5,15,R,positionOrder,0.0,28,Spun off,dev,2024-06-06
6585,281,628,175,16,9,9,N,positionOrder,0.0,45,Not classified,dev,2024-06-06
6596,281,858,175,17,21,20,R,positionOrder,0.0,2,Gearbox,dev,2024-06-06
6595,281,79,190,18,18,19,R,positionOrder,0.0,18,Accident,dev,2024-06-06
6583,281,107,190,19,13,7,7,positionOrder,0.0,48,Out of fuel,dev,2024-06-06
6581,281,25,193,5,8,5,5,positionOrder,2.0,51,Wheel bearing,dev,2024-06-06
6597,281,567,193,6,10,21,W,positionOrder,0.0,0,Withdrew,dev,2024-06-06
6589,281,221,204,4,3,13,R,positionOrder,0.0,32,Overheating,dev,2024-06-06
6592,281,601,204,3,14,16,R,positionOrder,0.0,28,Spun off,dev,2024-06-06
6577,281,690,211,20,11,1,1,positionOrder,9.0,53,Finished,dev,2024-06-06
7065,298,401,15,10,11,12,12,positionOrder,0.0,51,+1 Lap,dev,2024-06-06
7064,298,507,15,9,13,11,11,positionOrder,0.0,52,Finished,dev,2024-06-06
7055,298,451,23,1,5,2,2,positionOrder,6.0,52,Finished,dev,2024-06-06
7072,298,823,23,2,4,19,R,positionOrder,0.0,41,Engine,dev,2024-06-06
7075,298,461,69,23,22,22,R,positionOrder,0.0,28,Engine,dev,2024-06-06
7074,298,575,69,22,21,21,R,positionOrder,0.0,35,Distributor,dev,2024-06-06
7061,298,807,75,12,7,8,8,positionOrder,0.0,52,Finished,dev,2024-06-06
7060,298,645,75,11,2,7,7,positionOrder,0.0,52,Finished,dev,2024-06-06
7062,298,269,76,14,17,9,9,positionOrder,0.0,52,Finished,dev,2024-06-06
7080,298,297,87,24,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
7069,298,438,111,26,8,16,16,positionOrder,0.0,50,Engine,dev,2024-06-06
7057,298,387,135,7,6,4,4,positionOrder,3.0,52,Finished,dev,2024-06-06
7066,298,481,135,30,24,13,13,positionOrder,0.0,51,+1 Lap,dev,2024-06-06
7059,298,761,135,8,9,6,6,positionOrder,1.0,52,Finished,dev,2024-06-06
7076,298,526,141,37,20,23,R,positionOrder,0.0,9,Differential,dev,2024-06-06
7068,298,644,175,17,16,15,15,positionOrder,0.0,51,+1 Lap,dev,2024-06-06
7070,298,746,175,16,18,17,17,positionOrder,0.0,50,+2 Laps,dev,2024-06-06
7071,298,107,190,19,12,18,18,positionOrder,0.0,50,+2 Laps,dev,2024-06-06
7077,298,415,190,18,19,24,R,positionOrder,0.0,4,Overheating,dev,2024-06-06
7054,298,25,193,5,1,1,1,positionOrder,9.0,52,Finished,dev,2024-06-06
7058,298,601,193,6,3,5,5,positionOrder,2.0,52,Finished,dev,2024-06-06
7078,298,639,193,25,0,25,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
7079,298,158,196,32,0,26,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
7056,298,221,204,4,10,3,3,positionOrder,4.0,52,Finished,dev,2024-06-06
7067,298,616,204,3,23,14,14,positionOrder,0.0,51,+1 Lap,dev,2024-06-06
7073,298,408,210,27,14,20,R,positionOrder,0.0,36,Fuel system,dev,2024-06-06
7063,298,690,211,20,15,10,10,positionOrder,0.0,52,Finished,dev,2024-06-06
7532,314,507,11,30,14,8,8,positionOrder,0.0,51,+2 Laps,dev,2024-06-06
7549,314,591,11,29,13,25,W,positionOrder,0.0,0,Accident,dev,2024-06-06
7550,314,746,15,9,0,26,W,positionOrder,0.0,0,Withdrew,dev,2024-06-06
7542,314,451,24,5,23,18,R,positionOrder,0.0,8,Fuel system,dev,2024-06-06
7547,314,613,24,6,20,23,R,positionOrder,0.0,0,Collision,dev,2024-06-06
7535,314,195,69,22,24,11,11,positionOrder,0.0,51,+2 Laps,dev,2024-06-06
7536,314,807,75,12,10,12,R,positionOrder,0.0,48,Engine,dev,2024-06-06
