race_id,year,round,circuit_id,race_name,date,time,race_id_join,race_timestamp,data_source,ingestion_date
187,1970,3,Circuit de Monaco,Monaco Grand Prix,1970-05-10,06:00:00,Monaco Grand Prix1970,1970-05-10 06:00:00,api,2024-06-12
188,1970,4,Circuit de Spa-Francorchamps,Belgian Grand Prix,1970-06-07,06:00:00,Belgian Grand Prix1970,1970-06-07 06:00:00,api,2024-06-12
189,1970,5,Circuit Park Zandvoort,Dutch Grand Prix,1970-06-21,06:00:00,Dutch Grand Prix1970,1970-06-21 06:00:00,api,2024-06-12
190,1970,6,Charade Circuit,French Grand Prix,1970-07-05,06:00:00,French Grand Prix1970,1970-07-05 06:00:00,api,2024-06-12
191,1970,7,Brands Hatch,British Grand Prix,1970-07-18,06:00:00,British Grand Prix1970,1970-07-18 06:00:00,api,2024-06-12
192,1970,8,Hockenheimring,German Grand Prix,1970-08-02,06:00:00,German Grand Prix1970,1970-08-02 06:00:00,api,2024-06-12
193,1970,9,Red Bull Ring,Austrian Grand Prix,1970-08-16,06:00:00,Austrian Grand Prix1970,1970-08-16 06:00:00,api,2024-06-12
194,1970,10,Autodromo Nazionale di Monza,Italian Grand Prix,1970-09-06,06:00:00,Italian Grand Prix1970,1970-09-06 06:00:00,api,2024-06-12
195,1970,11,Circuit Mont-Tremblant,Canadian Grand Prix,1970-09-20,06:00:00,Canadian Grand Prix1970,1970-09-20 06:00:00,api,2024-06-12
196,1970,12,Watkins Glen,United States Grand Prix,1970-10-04,06:00:00,United States Grand Prix1970,1970-10-04 06:00:00,api,2024-06-12
197,1970,13,Autódromo Hermanos Rodríguez,Mexican Grand Prix,1970-10-25,06:00:00,Mexican Grand Prix1970,1970-10-25 06:00:00,api,2024-06-12
198,1971,1,Kyalami,South African Grand Prix,1971-03-06,06:00:00,South African Grand Prix1971,1971-03-06 06:00:00,api,2024-06-12
199,1971,2,Montjuïc,Spanish Grand Prix,1971-04-18,06:00:00,Spanish Grand Prix1971,1971-04-18 06:00:00,api,2024-06-12
200,1971,3,Circuit de Monaco,Monaco Grand Prix,1971-05-23,06:00:00,Monaco Grand Prix1971,1971-05-23 06:00:00,api,2024-06-12
201,1971,4,Circuit Park Zandvoort,Dutch Grand Prix,1971-06-20,06:00:00,Dutch Grand Prix1971,1971-06-20 06:00:00,api,2024-06-12
202,1971,5,Circuit Paul Ricard,French Grand Prix,1971-07-04,06:00:00,French Grand Prix1971,1971-07-04 06:00:00,api,2024-06-12
203,1971,6,Silverstone Circuit,British Grand Prix,1971-07-17,06:00:00,British Grand Prix1971,1971-07-17 06:00:00,api,2024-06-12
204,1971,7,Nürburgring,German Grand Prix,1971-08-01,06:00:00,German Grand Prix1971,1971-08-01 06:00:00,api,2024-06-12
205,1971,8,Red Bull Ring,Austrian Grand Prix,1971-08-15,06:00:00,Austrian Grand Prix1971,1971-08-15 06:00:00,api,2024-06-12
206,1971,9,Autodromo Nazionale di Monza,Italian Grand Prix,1971-09-05,06:00:00,Italian Grand Prix1971,1971-09-05 06:00:00,api,2024-06-12
207,1971,10,Mosport International Raceway,Canadian Grand Prix,1971-09-19,06:00:00,Canadian Grand Prix1971,1971-09-19 06:00:00,api,2024-06-12
208,1971,11,Watkins Glen,United States Grand Prix,1971-10-03,06:00:00,United States Grand Prix1971,1971-10-03 06:00:00,api,2024-06-12
209,1972,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1972-01-23,06:00:00,Argentine Grand Prix1972,1972-01-23 06:00:00,api,2024-06-12
210,1972,2,Kyalami,South African Grand Prix,1972-03-04,06:00:00,South African Grand Prix1972,1972-03-04 06:00:00,api,2024-06-12
211,1972,3,Jarama,Spanish Grand Prix,1972-05-01,06:00:00,Spanish Grand Prix1972,1972-05-01 06:00:00,api,2024-06-12
212,1972,4,Circuit de Monaco,Monaco Grand Prix,1972-05-14,06:00:00,Monaco Grand Prix1972,1972-05-14 06:00:00,api,2024-06-12
213,1972,5,Nivelles-Baulers,Belgian Grand Prix,1972-06-04,06:00:00,Belgian Grand Prix1972,1972-06-04 06:00:00,api,2024-06-12
214,1972,6,Charade Circuit,French Grand Prix,1972-07-02,06:00:00,French Grand Prix1972,1972-07-02 06:00:00,api,2024-06-12
215,1972,7,Brands Hatch,British Grand Prix,1972-07-15,06:00:00,British Grand Prix1972,1972-07-15 06:00:00,api,2024-06-12
216,1972,8,Nürburgring,German Grand Prix,1972-07-30,06:00:00,German Grand Prix1972,1972-07-30 06:00:00,api,2024-06-12
217,1972,9,Red Bull Ring,Austrian Grand Prix,1972-08-13,06:00:00,Austrian Grand Prix1972,1972-08-13 06:00:00,api,2024-06-12
218,1972,10,Autodromo Nazionale di Monza,Italian Grand Prix,1972-09-10,06:00:00,Italian Grand Prix1972,1972-09-10 06:00:00,api,2024-06-12
219,1972,11,Mosport International Raceway,Canadian Grand Prix,1972-09-24,06:00:00,Canadian Grand Prix1972,1972-09-24 06:00:00,api,2024-06-12
220,1972,12,Watkins Glen,United States Grand Prix,1972-10-08,06:00:00,United States Grand Prix1972,1972-10-08 06:00:00,api,2024-06-12
221,1973,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1973-01-28,06:00:00,Argentine Grand Prix1973,1973-01-28 06:00:00,api,2024-06-12
222,1973,2,Autódromo José Carlos Pace,Brazilian Grand Prix,1973-02-11,06:00:00,Brazilian Grand Prix1973,1973-02-11 06:00:00,api,2024-06-12
223,1973,3,Kyalami,South African Grand Prix,1973-03-03,06:00:00,South African Grand Prix1973,1973-03-03 06:00:00,api,2024-06-12
224,1973,4,Montjuïc,Spanish Grand Prix,1973-04-29,06:00:00,Spanish Grand Prix1973,1973-04-29 06:00:00,api,2024-06-12
225,1973,5,Zolder,Belgian Grand Prix,1973-05-20,06:00:00,Belgian Grand Prix1973,1973-05-20 06:00:00,api,2024-06-12
226,1973,6,Circuit de Monaco,Monaco Grand Prix,1973-06-03,06:00:00,Monaco Grand Prix1973,1973-06-03 06:00:00,api,2024-06-12
227,1973,7,Scandinavian Raceway,Swedish Grand Prix,1973-06-17,06:00:00,Swedish Grand Prix1973,1973-06-17 06:00:00,api,2024-06-12
228,1973,8,Circuit Paul Ricard,French Grand Prix,1973-07-01,06:00:00,French Grand Prix1973,1973-07-01 06:00:00,api,2024-06-12
229,1973,9,Silverstone Circuit,British Grand Prix,1973-07-14,06:00:00,British Grand Prix1973,1973-07-14 06:00:00,api,2024-06-12
230,1973,10,Circuit Park Zandvoort,Dutch Grand Prix,1973-07-29,06:00:00,Dutch Grand Prix1973,1973-07-29 06:00:00,api,2024-06-12
231,1973,11,Nürburgring,German Grand Prix,1973-08-05,06:00:00,German Grand Prix1973,1973-08-05 06:00:00,api,2024-06-12
232,1973,12,Red Bull Ring,Austrian Grand Prix,1973-08-19,06:00:00,Austrian Grand Prix1973,1973-08-19 06:00:00,api,2024-06-12
233,1973,13,Autodromo Nazionale di Monza,Italian Grand Prix,1973-09-09,06:00:00,Italian Grand Prix1973,1973-09-09 06:00:00,api,2024-06-12
234,1973,14,Mosport International Raceway,Canadian Grand Prix,1973-09-23,06:00:00,Canadian Grand Prix1973,1973-09-23 06:00:00,api,2024-06-12
235,1973,15,Watkins Glen,United States Grand Prix,1973-10-07,06:00:00,United States Grand Prix1973,1973-10-07 06:00:00,api,2024-06-12
236,1974,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1974-01-13,06:00:00,Argentine Grand Prix1974,1974-01-13 06:00:00,api,2024-06-12
237,1974,2,Autódromo José Carlos Pace,Brazilian Grand Prix,1974-01-27,06:00:00,Brazilian Grand Prix1974,1974-01-27 06:00:00,api,2024-06-12
238,1974,3,Kyalami,South African Grand Prix,1974-03-30,06:00:00,South African Grand Prix1974,1974-03-30 06:00:00,api,2024-06-12
239,1974,4,Jarama,Spanish Grand Prix,1974-04-28,06:00:00,Spanish Grand Prix1974,1974-04-28 06:00:00,api,2024-06-12
240,1974,5,Nivelles-Baulers,Belgian Grand Prix,1974-05-12,06:00:00,Belgian Grand Prix1974,1974-05-12 06:00:00,api,2024-06-12
241,1974,6,Circuit de Monaco,Monaco Grand Prix,1974-05-26,06:00:00,Monaco Grand Prix1974,1974-05-26 06:00:00,api,2024-06-12
242,1974,7,Scandinavian Raceway,Swedish Grand Prix,1974-06-09,06:00:00,Swedish Grand Prix1974,1974-06-09 06:00:00,api,2024-06-12
243,1974,8,Circuit Park Zandvoort,Dutch Grand Prix,1974-06-23,06:00:00,Dutch Grand Prix1974,1974-06-23 06:00:00,api,2024-06-12
244,1974,9,Dijon-Prenois,French Grand Prix,1974-07-07,06:00:00,French Grand Prix1974,1974-07-07 06:00:00,api,2024-06-12
245,1974,10,Brands Hatch,British Grand Prix,1974-07-20,06:00:00,British Grand Prix1974,1974-07-20 06:00:00,api,2024-06-12
246,1974,11,Nürburgring,German Grand Prix,1974-08-04,06:00:00,German Grand Prix1974,1974-08-04 06:00:00,api,2024-06-12
247,1974,12,Red Bull Ring,Austrian Grand Prix,1974-08-18,06:00:00,Austrian Grand Prix1974,1974-08-18 06:00:00,api,2024-06-12
248,1974,13,Autodromo Nazionale di Monza,Italian Grand Prix,1974-09-08,06:00:00,Italian Grand Prix1974,1974-09-08 06:00:00,api,2024-06-12
249,1974,14,Mosport International Raceway,Canadian Grand Prix,1974-09-22,06:00:00,Canadian Grand Prix1974,1974-09-22 06:00:00,api,2024-06-12
250,1974,15,Watkins Glen,United States Grand Prix,1974-10-06,06:00:00,United States Grand Prix1974,1974-10-06 06:00:00,api,2024-06-12
251,1975,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1975-01-12,06:00:00,Argentine Grand Prix1975,1975-01-12 06:00:00,api,2024-06-12
252,1975,2,Autódromo José Carlos Pace,Brazilian Grand Prix,1975-01-26,06:00:00,Brazilian Grand Prix1975,1975-01-26 06:00:00,api,2024-06-12
253,1975,3,Kyalami,South African Grand Prix,1975-03-01,06:00:00,South African Grand Prix1975,1975-03-01 06:00:00,api,2024-06-12
254,1975,4,Montjuïc,Spanish Grand Prix,1975-04-27,06:00:00,Spanish Grand Prix1975,1975-04-27 06:00:00,api,2024-06-12
255,1975,5,Circuit de Monaco,Monaco Grand Prix,1975-05-11,06:00:00,Monaco Grand Prix1975,1975-05-11 06:00:00,api,2024-06-12
256,1975,6,Zolder,Belgian Grand Prix,1975-05-25,06:00:00,Belgian Grand Prix1975,1975-05-25 06:00:00,api,2024-06-12
257,1975,7,Scandinavian Raceway,Swedish Grand Prix,1975-06-08,06:00:00,Swedish Grand Prix1975,1975-06-08 06:00:00,api,2024-06-12
258,1975,8,Circuit Park Zandvoort,Dutch Grand Prix,1975-06-22,06:00:00,Dutch Grand Prix1975,1975-06-22 06:00:00,api,2024-06-12
259,1975,9,Circuit Paul Ricard,French Grand Prix,1975-07-06,06:00:00,French Grand Prix1975,1975-07-06 06:00:00,api,2024-06-12
260,1975,10,Silverstone Circuit,British Grand Prix,1975-07-19,06:00:00,British Grand Prix1975,1975-07-19 06:00:00,api,2024-06-12
261,1975,11,Nürburgring,German Grand Prix,1975-08-03,06:00:00,German Grand Prix1975,1975-08-03 06:00:00,api,2024-06-12
262,1975,12,Red Bull Ring,Austrian Grand Prix,1975-08-17,06:00:00,Austrian Grand Prix1975,1975-08-17 06:00:00,api,2024-06-12
263,1975,13,Autodromo Nazionale di Monza,Italian Grand Prix,1975-09-07,06:00:00,Italian Grand Prix1975,1975-09-07 06:00:00,api,2024-06-12
264,1975,14,Watkins Glen,United States Grand Prix,1975-10-05,06:00:00,United States Grand Prix1975,1975-10-05 06:00:00,api,2024-06-12
265,1976,1,Autódromo José Carlos Pace,Brazilian Grand Prix,1976-01-25,06:00:00,Brazilian Grand Prix1976,1976-01-25 06:00:00,api,2024-06-12
266,1976,2,Kyalami,South African Grand Prix,1976-03-06,06:00:00,South African Grand Prix1976,1976-03-06 06:00:00,api,2024-06-12
267,1976,3,Long Beach,United States Grand Prix West,1976-03-28,06:00:00,United States Grand Prix West1976,1976-03-28 06:00:00,api,2024-06-12
268,1976,4,Jarama,Spanish Grand Prix,1976-05-02,06:00:00,Spanish Grand Prix1976,1976-05-02 06:00:00,api,2024-06-12
269,1976,5,Zolder,Belgian Grand Prix,1976-05-16,06:00:00,Belgian Grand Prix1976,1976-05-16 06:00:00,api,2024-06-12
270,1976,6,Circuit de Monaco,Monaco Grand Prix,1976-05-30,06:00:00,Monaco Grand Prix1976,1976-05-30 06:00:00,api,2024-06-12
271,1976,7,Scandinavian Raceway,Swedish Grand Prix,1976-06-13,06:00:00,Swedish Grand Prix1976,1976-06-13 06:00:00,api,2024-06-12
272,1976,8,Circuit Paul Ricard,French Grand Prix,1976-07-04,06:00:00,French Grand Prix1976,1976-07-04 06:00:00,api,2024-06-12
273,1976,9,Brands Hatch,British Grand Prix,1976-07-18,06:00:00,British Grand Prix1976,1976-07-18 06:00:00,api,2024-06-12
274,1976,10,Nürburgring,German Grand Prix,1976-08-01,06:00:00,German Grand Prix1976,1976-08-01 06:00:00,api,2024-06-12
275,1976,11,Red Bull Ring,Austrian Grand Prix,1976-08-15,06:00:00,Austrian Grand Prix1976,1976-08-15 06:00:00,api,2024-06-12
276,1976,12,Circuit Park Zandvoort,Dutch Grand Prix,1976-08-29,06:00:00,Dutch Grand Prix1976,1976-08-29 06:00:00,api,2024-06-12
277,1976,13,Autodromo Nazionale di Monza,Italian Grand Prix,1976-09-12,06:00:00,Italian Grand Prix1976,1976-09-12 06:00:00,api,2024-06-12
278,1976,14,Mosport International Raceway,Canadian Grand Prix,1976-10-03,06:00:00,Canadian Grand Prix1976,1976-10-03 06:00:00,api,2024-06-12
279,1976,15,Watkins Glen,United States Grand Prix,1976-10-10,06:00:00,United States Grand Prix1976,1976-10-10 06:00:00,api,2024-06-12
280,1976,16,Fuji Speedway,Japanese Grand Prix,1976-10-24,06:00:00,Japanese Grand Prix1976,1976-10-24 06:00:00,api,2024-06-12
281,1977,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1977-01-09,06:00:00,Argentine Grand Prix1977,1977-01-09 06:00:00,api,2024-06-12
282,1977,2,Autódromo José Carlos Pace,Brazilian Grand Prix,1977-01-23,06:00:00,Brazilian Grand Prix1977,1977-01-23 06:00:00,api,2024-06-12
283,1977,3,Kyalami,South African Grand Prix,1977-03-05,06:00:00,South African Grand Prix1977,1977-03-05 06:00:00,api,2024-06-12
284,1977,4,Long Beach,United States Grand Prix West,1977-04-03,06:00:00,United States Grand Prix West1977,1977-04-03 06:00:00,api,2024-06-12
285,1977,5,Jarama,Spanish Grand Prix,1977-05-08,06:00:00,Spanish Grand Prix1977,1977-05-08 06:00:00,api,2024-06-12
286,1977,6,Circuit de Monaco,Monaco Grand Prix,1977-05-22,06:00:00,Monaco Grand Prix1977,1977-05-22 06:00:00,api,2024-06-12
287,1977,7,Zolder,Belgian Grand Prix,1977-06-05,06:00:00,Belgian Grand Prix1977,1977-06-05 06:00:00,api,2024-06-12
288,1977,8,Scandinavian Raceway,Swedish Grand Prix,1977-06-19,06:00:00,Swedish Grand Prix1977,1977-06-19 06:00:00,api,2024-06-12
289,1977,9,Dijon-Prenois,French Grand Prix,1977-07-03,06:00:00,French Grand Prix1977,1977-07-03 06:00:00,api,2024-06-12
290,1977,10,Silverstone Circuit,British Grand Prix,1977-07-16,06:00:00,British Grand Prix1977,1977-07-16 06:00:00,api,2024-06-12
291,1977,11,Hockenheimring,German Grand Prix,1977-07-31,06:00:00,German Grand Prix1977,1977-07-31 06:00:00,api,2024-06-12
292,1977,12,Red Bull Ring,Austrian Grand Prix,1977-08-14,06:00:00,Austrian Grand Prix1977,1977-08-14 06:00:00,api,2024-06-12
293,1977,13,Circuit Park Zandvoort,Dutch Grand Prix,1977-08-28,06:00:00,Dutch Grand Prix1977,1977-08-28 06:00:00,api,2024-06-12
294,1977,14,Autodromo Nazionale di Monza,Italian Grand Prix,1977-09-11,06:00:00,Italian Grand Prix1977,1977-09-11 06:00:00,api,2024-06-12
295,1977,15,Watkins Glen,United States Grand Prix,1977-10-02,06:00:00,United States Grand Prix1977,1977-10-02 06:00:00,api,2024-06-12
296,1977,16,Mosport International Raceway,Canadian Grand Prix,1977-10-09,06:00:00,Canadian Grand Prix1977,1977-10-09 06:00:00,api,2024-06-12
297,1977,17,Fuji Speedway,Japanese Grand Prix,1977-10-23,06:00:00,Japanese Grand Prix1977,1977-10-23 06:00:00,api,2024-06-12
298,1978,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1978-01-15,06:00:00,Argentine Grand Prix1978,1978-01-15 06:00:00,api,2024-06-12
299,1978,2,Autódromo Internacional Nelson Piquet,Brazilian Grand Prix,1978-01-29,06:00:00,Brazilian Grand Prix1978,1978-01-29 06:00:00,api,2024-06-12
300,1978,3,Kyalami,South African Grand Prix,1978-03-04,06:00:00,South African Grand Prix1978,1978-03-04 06:00:00,api,2024-06-12
301,1978,4,Long Beach,United States Grand Prix West,1978-04-02,06:00:00,United States Grand Prix West1978,1978-04-02 06:00:00,api,2024-06-12
302,1978,5,Circuit de Monaco,Monaco Grand Prix,1978-05-07,06:00:00,Monaco Grand Prix1978,1978-05-07 06:00:00,api,2024-06-12
303,1978,6,Zolder,Belgian Grand Prix,1978-05-21,06:00:00,Belgian Grand Prix1978,1978-05-21 06:00:00,api,2024-06-12
304,1978,7,Jarama,Spanish Grand Prix,1978-06-04,06:00:00,Spanish Grand Prix1978,1978-06-04 06:00:00,api,2024-06-12
305,1978,8,Scandinavian Raceway,Swedish Grand Prix,1978-06-17,06:00:00,Swedish Grand Prix1978,1978-06-17 06:00:00,api,2024-06-12
306,1978,9,Circuit Paul Ricard,French Grand Prix,1978-07-02,06:00:00,French Grand Prix1978,1978-07-02 06:00:00,api,2024-06-12
307,1978,10,Brands Hatch,British Grand Prix,1978-07-16,06:00:00,British Grand Prix1978,1978-07-16 06:00:00,api,2024-06-12
308,1978,11,Hockenheimring,German Grand Prix,1978-07-30,06:00:00,German Grand Prix1978,1978-07-30 06:00:00,api,2024-06-12
309,1978,12,Red Bull Ring,Austrian Grand Prix,1978-08-13,06:00:00,Austrian Grand Prix1978,1978-08-13 06:00:00,api,2024-06-12
310,1978,13,Circuit Park Zandvoort,Dutch Grand Prix,1978-08-27,06:00:00,Dutch Grand Prix1978,1978-08-27 06:00:00,api,2024-06-12
311,1978,14,Autodromo Nazionale di Monza,Italian Grand Prix,1978-09-10,06:00:00,Italian Grand Prix1978,1978-09-10 06:00:00,api,2024-06-12
312,1978,15,Watkins Glen,United States Grand Prix,1978-10-01,06:00:00,United States Grand Prix1978,1978-10-01 06:00:00,api,2024-06-12
313,1978,16,Circuit Gilles Villeneuve,Canadian Grand Prix,1978-10-08,06:00:00,Canadian Grand Prix1978,1978-10-08 06:00:00,api,2024-06-12
314,1979,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1979-01-21,06:00:00,Argentine Grand Prix1979,1979-01-21 06:00:00,api,2024-06-12
315,1979,2,Autódromo José Carlos Pace,Brazilian Grand Prix,1979-02-04,06:00:00,Brazilian Grand Prix1979,1979-02-04 06:00:00,api,2024-06-12
316,1979,3,Kyalami,South African Grand Prix,1979-03-03,06:00:00,South African Grand Prix1979,1979-03-03 06:00:00,api,2024-06-12
317,1979,4,Long Beach,United States Grand Prix West,1979-04-08,06:00:00,United States Grand Prix West1979,1979-04-08 06:00:00,api,2024-06-12
318,1979,5,Jarama,Spanish Grand Prix,1979-04-29,06:00:00,Spanish Grand Prix1979,1979-04-29 06:00:00,api,2024-06-12
319,1979,6,Zolder,Belgian Grand Prix,1979-05-13,06:00:00,Belgian Grand Prix1979,1979-05-13 06:00:00,api,2024-06-12
320,1979,7,Circuit de Monaco,Monaco Grand Prix,1979-05-27,06:00:00,Monaco Grand Prix1979,1979-05-27 06:00:00,api,2024-06-12
321,1979,8,Dijon-Prenois,French Grand Prix,1979-07-01,06:00:00,French Grand Prix1979,1979-07-01 06:00:00,api,2024-06-12
322,1979,9,Silverstone Circuit,British Grand Prix,1979-07-14,06:00:00,British Grand Prix1979,1979-07-14 06:00:00,api,2024-06-12
323,1979,10,Hockenheimring,German Grand Prix,1979-07-29,06:00:00,German Grand Prix1979,1979-07-29 06:00:00,api,2024-06-12
324,1979,11,Red Bull Ring,Austrian Grand Prix,1979-08-12,06:00:00,Austrian Grand Prix1979,1979-08-12 06:00:00,api,2024-06-12
325,1979,12,Circuit Park Zandvoort,Dutch Grand Prix,1979-08-26,06:00:00,Dutch Grand Prix1979,1979-08-26 06:00:00,api,2024-06-12
326,1979,13,Autodromo Nazionale di Monza,Italian Grand Prix,1979-09-09,06:00:00,Italian Grand Prix1979,1979-09-09 06:00:00,api,2024-06-12
327,1979,14,Circuit Gilles Villeneuve,Canadian Grand Prix,1979-09-30,06:00:00,Canadian Grand Prix1979,1979-09-30 06:00:00,api,2024-06-12
328,1979,15,Watkins Glen,United States Grand Prix,1979-10-07,06:00:00,United States Grand Prix1979,1979-10-07 06:00:00,api,2024-06-12
329,1980,1,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1980-01-13,06:00:00,Argentine Grand Prix1980,1980-01-13 06:00:00,api,2024-06-12
330,1980,2,Autódromo José Carlos Pace,Brazilian Grand Prix,1980-01-27,06:00:00,Brazilian Grand Prix1980,1980-01-27 06:00:00,api,2024-06-12
331,1980,3,Kyalami,South African Grand Prix,1980-03-01,06:00:00,South African Grand Prix1980,1980-03-01 06:00:00,api,2024-06-12
332,1980,4,Long Beach,United States Grand Prix West,1980-03-30,06:00:00,United States Grand Prix West1980,1980-03-30 06:00:00,api,2024-06-12
333,1980,5,Zolder,Belgian Grand Prix,1980-05-04,06:00:00,Belgian Grand Prix1980,1980-05-04 06:00:00,api,2024-06-12
334,1980,6,Circuit de Monaco,Monaco Grand Prix,1980-05-18,06:00:00,Monaco Grand Prix1980,1980-05-18 06:00:00,api,2024-06-12
335,1980,7,Circuit Paul Ricard,French Grand Prix,1980-06-29,06:00:00,French Grand Prix1980,1980-06-29 06:00:00,api,2024-06-12
336,1980,8,Brands Hatch,British Grand Prix,1980-07-13,06:00:00,British Grand Prix1980,1980-07-13 06:00:00,api,2024-06-12
337,1980,9,Hockenheimring,German Grand Prix,1980-08-10,06:00:00,German Grand Prix1980,1980-08-10 06:00:00,api,2024-06-12
338,1980,10,Red Bull Ring,Austrian Grand Prix,1980-08-17,06:00:00,Austrian Grand Prix1980,1980-08-17 06:00:00,api,2024-06-12
339,1980,11,Circuit Park Zandvoort,Dutch Grand Prix,1980-08-31,06:00:00,Dutch Grand Prix1980,1980-08-31 06:00:00,api,2024-06-12
340,1980,12,Autodromo Enzo e Dino Ferrari,Italian Grand Prix,1980-09-14,06:00:00,Italian Grand Prix1980,1980-09-14 06:00:00,api,2024-06-12
341,1980,13,Circuit Gilles Villeneuve,Canadian Grand Prix,1980-09-28,06:00:00,Canadian Grand Prix1980,1980-09-28 06:00:00,api,2024-06-12
342,1980,14,Watkins Glen,United States Grand Prix,1980-10-05,06:00:00,United States Grand Prix1980,1980-10-05 06:00:00,api,2024-06-12
343,1981,1,Long Beach,United States Grand Prix West,1981-03-15,06:00:00,United States Grand Prix West1981,1981-03-15 06:00:00,api,2024-06-12
344,1981,2,Autódromo Internacional Nelson Piquet,Brazilian Grand Prix,1981-03-29,06:00:00,Brazilian Grand Prix1981,1981-03-29 06:00:00,api,2024-06-12
345,1981,3,Autódromo Juan y Oscar Gálvez,Argentine Grand Prix,1981-04-12,06:00:00,Argentine Grand Prix1981,1981-04-12 06:00:00,api,2024-06-12
346,1981,4,Autodromo Enzo e Dino Ferrari,San Marino Grand Prix,1981-05-03,06:00:00,San Marino Grand Prix1981,1981-05-03 06:00:00,api,2024-06-12
347,1981,5,Zolder,Belgian Grand Prix,1981-05-17,06:00:00,Belgian Grand Prix1981,1981-05-17 06:00:00,api,2024-06-12
348,1981,6,Circuit de Monaco,Monaco Grand Prix,1981-05-31,06:00:00,Monaco Grand Prix1981,1981-05-31 06:00:00,api,2024-06-12
349,1981,7,Jarama,Spanish Grand Prix,1981-06-21,06:00:00,Spanish Grand Prix1981,1981-06-21 06:00:00,api,2024-06-12
350,1981,8,Dijon-Prenois,French Grand Prix,1981-07-05,06:00:00,French Grand Prix1981,1981-07-05 06:00:00,api,2024-06-12
351,1981,9,Silverstone Circuit,British Grand Prix,1981-07-18,06:00:00,British Grand Prix1981,1981-07-18 06:00:00,api,2024-06-12
352,1981,10,Hockenheimring,German Grand Prix,1981-08-02,06:00:00,German Grand Prix1981,1981-08-02 06:00:00,api,2024-06-12
353,1981,11,Red Bull Ring,Austrian Grand Prix,1981-08-16,06:00:00,Austrian Grand Prix1981,1981-08-16 06:00:00,api,2024-06-12
354,1981,12,Circuit Park Zandvoort,Dutch Grand Prix,1981-08-30,06:00:00,Dutch Grand Prix1981,1981-08-30 06:00:00,api,2024-06-12
355,1981,13,Autodromo Nazionale di Monza,Italian Grand Prix,1981-09-13,06:00:00,Italian Grand Prix1981,1981-09-13 06:00:00,api,2024-06-12
356,1981,14,Circuit Gilles Villeneuve,Canadian Grand Prix,1981-09-27,06:00:00,Canadian Grand Prix1981,1981-09-27 06:00:00,api,2024-06-12
357,1981,15,Las Vegas Street Circuit,Caesars Palace Grand Prix,1981-10-17,06:00:00,Caesars Palace Grand Prix1981,1981-10-17 06:00:00,api,2024-06-12
358,1982,1,Kyalami,South African Grand Prix,1982-01-23,06:00:00,South African Grand Prix1982,1982-01-23 06:00:00,api,2024-06-12
359,1982,2,Autódromo Internacional Nelson Piquet,Brazilian Grand Prix,1982-03-21,06:00:00,Brazilian Grand Prix1982,1982-03-21 06:00:00,api,2024-06-12
360,1982,3,Long Beach,United States Grand Prix West,1982-04-04,06:00:00,United States Grand Prix West1982,1982-04-04 06:00:00,api,2024-06-12
361,1982,4,Autodromo Enzo e Dino Ferrari,San Marino Grand Prix,1982-04-25,06:00:00,San Marino Grand Prix1982,1982-04-25 06:00:00,api,2024-06-12
362,1982,5,Zolder,Belgian Grand Prix,1982-05-09,06:00:00,Belgian Grand Prix1982,1982-05-09 06:00:00,api,2024-06-12
363,1982,6,Circuit de Monaco,Monaco Grand Prix,1982-05-23,06:00:00,Monaco Grand Prix1982,1982-05-23 06:00:00,api,2024-06-12
364,1982,7,Detroit Street Circuit,Detroit Grand Prix,1982-06-06,06:00:00,Detroit Grand Prix1982,1982-06-06 06:00:00,api,2024-06-12
365,1982,8,Circuit Gilles Villeneuve,Canadian Grand Prix,1982-06-13,06:00:00,Canadian Grand Prix1982,1982-06-13 06:00:00,api,2024-06-12
366,1982,9,Circuit Park Zandvoort,Dutch Grand Prix,1982-07-03,06:00:00,Dutch Grand Prix1982,1982-07-03 06:00:00,api,2024-06-12
367,1982,10,Brands Hatch,British Grand Prix,1982-07-18,06:00:00,British Grand Prix1982,1982-07-18 06:00:00,api,2024-06-12
368,1982,11,Circuit Paul Ricard,French Grand Prix,1982-07-25,06:00:00,French Grand Prix1982,1982-07-25 06:00:00,api,2024-06-12
369,1982,12,Hockenheimring,German Grand Prix,1982-08-08,06:00:00,German Grand Prix1982,1982-08-08 06:00:00,api,2024-06-12
370,1982,13,Red Bull Ring,Austrian Grand Prix,1982-08-15,06:00:00,Austrian Grand Prix1982,1982-08-15 06:00:00,api,2024-06-12
371,1982,14,Dijon-Prenois,Swiss Grand Prix,1982-08-29,06:00:00,Swiss Grand Prix1982,1982-08-29 06:00:00,api,2024-06-12
